file_num,sim_number,cluster_size,overlap_vol,not_added_nodes
1,2,440,1.855015e+02,0
1,2,445,1.867470e+02,0
1,2,450,1.913818e+02,0
1,2,455,1.953844e+02,0
1,2,460,1.969863e+02,0
1,2,465,2.011474e+02,0
1,2,470,2.044895e+02,0
1,2,475,2.086590e+02,0
1,2,480,2.097801e+02,0
1,2,485,2.118670e+02,0
1,2,490,2.165539e+02,0
1,2,495,2.196370e+02,0
1,2,500,2.210158e+02,0
1,3,5,0,0
1,3,10,6.189760e-02,0
1,3,15,8.444863e-01,0
1,3,20,1.753630e+00,0
1,3,25,1.998634e+00,0
1,3,30,1.999587e+00,0
1,3,35,3.646293e+00,0
1,3,40,5.312696e+00,0
1,3,45,5.393387e+00,0
1,3,50,5.668072e+00,0
1,3,55,6.072972e+00,0
1,3,60,7.396088e+00,0
1,3,65,8.051595e+00,0
1,3,70,8.646333e+00,0
1,3,75,9.223685e+00,0
1,3,80,9.692490e+00,0
1,3,85,1.128887e+01,0
1,3,90,1.258396e+01,0
1,3,95,1.404448e+01,0
1,3,100,1.707204e+01,0
1,3,105,1.729541e+01,0
1,3,110,1.755422e+01,0
1,3,115,1.901100e+01,0
1,3,120,1.958693e+01,0
1,3,125,2.354646e+01,0
1,3,130,2.408621e+01,0
1,3,135,2.765958e+01,0
1,3,140,2.809898e+01,0
1,3,145,2.919137e+01,0
1,3,150,3.239878e+01,0
1,3,155,3.343139e+01,0
1,3,160,3.624446e+01,0
1,3,165,3.757631e+01,0
1,3,170,4.047659e+01,0
1,3,175,4.059876e+01,0
1,3,180,4.308778e+01,0
1,3,185,4.666939e+01,0
1,3,190,4.822084e+01,0
1,3,195,5.028808e+01,0
1,3,200,5.238004e+01,0
1,3,205,5.623995e+01,0
1,3,210,5.720512e+01,0
1,3,215,5.939473e+01,0
1,3,220,6.213480e+01,0
1,3,225,6.417772e+01,0
1,3,230,6.689237e+01,0
1,3,235,6.858408e+01,0
1,3,240,7.125630e+01,0
1,3,245,7.387834e+01,0
1,3,250,7.564303e+01,0
1,3,255,7.853616e+01,0
1,3,260,7.925567e+01,0
1,3,265,8.072870e+01,0
1,3,270,8.377386e+01,0
1,3,275,8.440206e+01,0
1,3,280,8.725261e+01,0
1,3,285,9.357090e+01,0
1,3,290,9.404123e+01,0
1,3,295,9.793982e+01,0
1,3,300,1.011213e+02,0
1,3,305,1.012179e+02,0
1,3,310,1.042219e+02,0
1,3,315,1.062939e+02,0
1,3,320,1.086869e+02,0
1,3,325,1.114094e+02,0
1,3,330,1.154808e+02,0
1,3,335,1.183885e+02,0
