"sim_number","transfer","time","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","experiment"
38,2,875,"petite","second",310,420,33281,66755,730,100036,24816,50786,2452596,7759679,75602,10212275,"Normal"
38,3,865,"petite","second",189,505,18905,81223,694,100128,13511,58452,1328108,8919770,71963,10247878,"Normal"
38,4,855,"petite","second",83,551,8631,91772,634,100403,5726,62184,572439,9525479,67910,10097918,"Normal"
38,5,855,"petite","second",49,576,5001,95095,625,100096,3348,64576,334531,9879600,67924,10214131,"Normal"
38,6,850,"petite","second",18,579,1954,98208,597,100162,1274,64667,126630,9891419,65941,10018049,"Normal"
38,7,850,"petite","second",8,607,649,99519,615,100168,409,65910,41529,10044381,66319,10085910,"Normal"
38,8,850,"petite","second",1,612,81,99985,613,100066,55,66247,5318,10101126,66302,10106444,"Normal"
38,9,850,"petite","second",1,602,106,100050,603,100156,71,66346,6983,10093862,66417,10100845,"Normal"
5,1,890,"petite","second",491,331,50083,50173,822,100256,37814,41596,3696548,6365485,79410,10062033,"Normal"
5,2,870,"petite","second",281,435,29217,70928,716,100145,21263,52665,2104193,8031290,73928,10135483,"Normal"
5,3,860,"petite","second",145,520,15426,84574,665,100000,10599,59300,1052619,9028473,69899,10081092,"Normal"
5,4,855,"petite","second",77,555,7873,92198,632,100071,5278,62804,523923,9571633,68082,10095556,"Normal"
5,5,855,"petite","second",40,580,4345,95791,620,100136,2906,65029,289027,9925369,67935,10214396,"Normal"
5,6,850,"petite","second",15,610,1549,98518,625,100067,1017,65011,100350,9932890,66028,10033240,"Normal"
5,7,850,"petite","second",10,593,960,99104,603,100064,608,65585,61347,9985385,66193,10046732,"Normal"
5,8,850,"petite","second",3,604,253,100009,607,100262,169,66160,16577,10076664,66329,10093241,"Normal"
31,1,890,"petite","second",504,325,50001,50208,829,100209,37849,41657,3696490,6362427,79506,10058917,"Normal"
31,2,870,"petite","second",276,394,30717,69312,670,100029,22386,51399,2210279,7840830,73785,10051109,"Normal"
31,3,860,"petite","second",156,510,15879,84401,666,100280,11023,59177,1084314,9009035,70200,10093349,"Normal"
31,4,855,"petite","second",64,566,7136,92935,630,100071,4764,63127,473919,9633393,67891,10107312,"Normal"
31,5,855,"petite","second",34,584,3456,96590,618,100046,2339,65643,228917,10018481,67982,10247398,"Normal"
31,6,850,"petite","second",23,607,2463,97672,630,100135,1599,64263,159410,9840591,65862,10000001,"Normal"
31,7,850,"petite","second",13,602,1357,98646,615,100003,876,65058,87815,9943319,65934,10031134,"Normal"
31,8,850,"petite","second",7,601,709,99374,608,100083,454,65520,46325,10017440,65974,10063765,"Normal"
31,9,850,"petite","second",4,609,425,99713,613,100138,276,65972,27248,10050098,66248,10077346,"Normal"
31,10,850,"petite","second",2,599,98,99910,601,100008,63,66243,6335,10082531,66306,10088866,"Normal"
36,1,890,"petite","second",521,325,50001,50039,846,100040,37778,41590,3683153,6344682,79368,10027835,"Normal"
36,2,870,"petite","second",274,429,29283,70761,703,100044,21240,52434,2101708,7989460,73674,10091168,"Normal"
36,3,860,"petite","second",158,518,16896,83144,676,100040,11612,58117,1152132,8876379,69729,10028511,"Normal"
36,4,855,"petite","second",91,561,9514,90705,652,100219,6446,61690,631965,9409757,68136,10041722,"Normal"
36,5,855,"petite","second",40,583,4267,95854,623,100121,2811,65129,282764,9946028,67940,10228792,"Normal"
36,6,855,"petite","second",25,600,2648,97398,625,100046,1782,66356,176171,10111351,68138,10287522,"Normal"
36,7,850,"petite","second",15,597,1526,98490,612,100016,1000,65061,99118,9918202,66061,10017320,"Normal"
36,8,850,"petite","second",6,613,637,99428,619,100065,427,65831,40855,10034991,66258,10075846,"Normal"
36,9,850,"petite","second",2,620,242,99947,622,100189,162,66025,15684,10073748,66187,10089432,"Normal"
36,10,850,"petite","second",3,592,437,99684,595,100121,279,65879,28256,10048319,66158,10076575,"Normal"
36,11,850,"petite","second",1,586,60,100227,587,100287,39,66150,3817,10109132,66189,10112949,"Normal"
14,1,890,"petite","second",507,329,50106,50070,836,100176,37809,41739,3702782,6357626,79548,10060408,"Normal"
14,2,870,"petite","second",291,429,30593,69505,720,100098,22390,51541,2207087,7854140,73931,10061227,"Normal"
14,3,860,"petite","second",172,498,17969,82117,670,100086,12353,57566,1225630,8776974,69919,10002604,"Normal"
14,4,855,"petite","second",89,547,9196,90960,636,100156,6175,61828,612141,9438995,68003,10051136,"Normal"
14,5,855,"petite","second",47,586,4739,95312,633,100051,3178,64635,315221,9877532,67813,10192753,"Normal"
14,6,850,"petite","second",18,612,2014,97997,630,100011,1326,64795,129437,9871102,66121,10000539,"Normal"
14,7,850,"petite","second",10,604,931,99178,614,100109,641,65678,61452,9989999,66319,10051451,"Normal"
14,8,850,"petite","second",6,609,542,99466,615,100008,345,65871,34900,10034439,66216,10069339,"Normal"
14,9,850,"petite","second",4,614,393,99772,618,100165,262,65853,25716,10052081,66115,10077797,"Normal"
14,10,850,"petite","second",2,607,177,99959,609,100136,112,65884,11443,10071208,65996,10082651,"Normal"
13,1,890,"petite","second",510,334,50051,50109,844,100160,37869,41739,3699124,6364768,79608,10063892,"Normal"
13,2,870,"petite","second",282,439,29921,70140,721,100061,21744,51915,2157850,7942356,73659,10100206,"Normal"
13,3,865,"petite","second",169,490,18384,81727,659,100111,13020,59013,1284061,8992912,72033,10276973,"Normal"
13,4,855,"petite","second",92,551,9997,90018,643,100015,6770,61244,666793,9343606,68014,10010399,"Normal"
13,5,855,"petite","second",49,581,5183,94823,630,100006,3469,64332,344872,9840860,67801,10185732,"Normal"
13,6,855,"petite","second",28,582,2867,97294,610,100161,1933,66091,190200,10082744,68024,10272944,"Normal"
13,7,850,"petite","second",11,601,1075,99128,612,100203,716,65584,70036,9988953,66300,10058989,"Normal"
13,8,850,"petite","second",4,604,535,99538,608,100073,346,65884,34300,10038011,66230,10072311,"Normal"
13,9,850,"petite","second",3,614,262,99894,617,100156,177,66090,16833,10067761,66267,10084594,"Normal"
13,10,850,"petite","second",1,587,40,100088,588,100128,26,66159,2428,10092728,66185,10095156,"Normal"
13,11,850,"petite","second",1,598,55,100127,599,100182,36,66476,3354,10099690,66512,10103044,"Normal"
25,1,890,"petite","second",511,318,50063,50333,829,100396,37835,41741,3697364,6382175,79576,10079539,"Normal"
25,2,870,"petite","second",267,459,27575,72544,726,100119,20099,53991,1986581,8204763,74090,10191344,"Normal"
25,3,860,"petite","second",146,530,15010,85270,676,100280,10359,59616,1025527,9093413,69975,10118940,"Normal"
25,4,855,"petite","second",56,578,5942,94061,634,100003,4013,64041,395455,9763299,68054,10158754,"Normal"
25,5,850,"petite","second",28,593,2578,97580,621,100158,1693,64374,166693,9845702,66067,10012395,"Normal"
25,6,850,"petite","second",8,595,827,99256,603,100083,541,65465,54133,10011166,66006,10065299,"Normal"
25,7,850,"petite","second",5,604,383,99643,609,100026,243,65990,24657,10040676,66233,10065333,"Normal"
22,1,890,"petite","second",501,337,50010,50201,838,100211,37912,41693,3692100,6364542,79605,10056642,"Normal"
22,2,870,"petite","second",266,448,27493,72680,714,100173,19918,53786,1973260,8224350,73704,10197610,"Normal"
22,3,860,"petite","second",135,498,15108,84954,633,100062,10376,59481,1030655,9073761,69857,10104416,"Normal"
22,4,855,"petite","second",71,592,6926,93110,663,100036,4618,63179,459685,9663227,67797,10122912,"Normal"
22,5,855,"petite","second",30,590,3516,96505,620,100021,2338,65707,233604,10025923,68045,10259527,"Normal"
22,6,850,"petite","second",16,607,1722,98350,623,100072,1116,65017,110482,9928375,66133,10038857,"Normal"
22,7,850,"petite","second",6,608,759,99259,614,100018,497,65808,49317,10009476,66305,10058793,"Normal"
22,8,850,"petite","second",4,612,442,99763,616,100205,297,65940,28881,10061825,66237,10090706,"Normal"
22,9,850,"petite","second",2,612,158,99952,614,100110,101,66159,10119,10089719,66260,10099838,"Normal"
22,10,850,"petite","second",2,618,162,99851,620,100013,109,65976,10580,10062419,66085,10072999,"Normal"
22,11,850,"petite","second",1,608,77,99987,609,100064,47,66138,4940,10087514,66185,10092454,"Normal"
49,1,890,"petite","second",508,329,50066,50186,837,100252,37747,41667,3696388,6360452,79414,10056840,"Normal"
49,2,870,"petite","second",267,433,28974,71119,700,100093,20984,52753,2085240,8043317,73737,10128557,"Normal"
49,3,860,"petite","second",155,512,16468,83595,667,100063,11417,58515,1125605,8922656,69932,10048261,"Normal"
49,4,855,"petite","second",82,569,8770,91487,651,100257,5887,62376,585870,9506551,68263,10092421,"Normal"
49,5,855,"petite","second",53,587,5593,94427,640,100020,3758,64277,370986,9799831,68035,10170817,"Normal"
49,6,855,"petite","second",26,601,3288,96742,627,100030,2195,65790,218682,10040799,67985,10259481,"Normal"
49,7,850,"petite","second",7,614,594,99573,621,100167,400,65880,38654,10036340,66280,10074994,"Normal"
49,8,850,"petite","second",5,610,340,99801,615,100141,228,66038,21919,10059976,66266,10081895,"Normal"
49,9,850,"petite","second",2,620,129,99878,622,100007,85,65876,8543,10072908,65961,10081451,"Normal"
47,1,890,"petite","second",502,322,50058,50006,824,100064,37663,41642,3690398,6344468,79305,10034866,"Normal"
47,2,870,"petite","second",294,403,31780,68316,697,100096,23178,50797,2286747,7735668,73975,10022415,"Normal"
47,3,860,"petite","second",157,507,17315,83164,664,100479,12012,58307,1185915,8896780,70319,10082695,"Normal"
47,4,855,"petite","second",84,540,9408,90694,624,100102,6309,61480,625492,9407881,67789,10033373,"Normal"
47,5,855,"petite","second",34,576,3418,96719,610,100137,2318,65946,227709,10047378,68264,10275087,"Normal"
47,6,850,"petite","second",16,614,1618,98589,630,100207,1051,65340,104690,9947922,66391,10052612,"Normal"
47,7,850,"petite","second",9,604,1005,99146,613,100151,664,65461,65871,10004512,66125,10070383,"Normal"
47,8,850,"petite","second",4,615,583,99570,619,100153,375,66031,37144,10064096,66406,10101240,"Normal"
47,9,850,"petite","second",2,612,247,99921,614,100168,170,66039,16136,10072374,66209,10088510,"Normal"
47,10,850,"petite","second",2,605,345,99739,607,100084,227,65712,22468,10051068,65939,10073536,"Normal"
47,11,850,"petite","second",2,610,135,99914,612,100049,84,65851,9029,10072185,65935,10081214,"Normal"
40,1,890,"petite","second",498,328,50033,50015,826,100048,37663,41489,3694885,6335622,79152,10030507,"Normal"
40,2,870,"petite","second",261,430,27731,72338,691,100069,20240,53619,1992868,8183071,73859,10175939,"Normal"
40,3,860,"petite","second",119,526,12981,87106,645,100087,9009,61027,885089,9304163,70036,10189252,"Normal"
40,4,855,"petite","second",66,582,7757,92379,648,100136,5190,62690,515975,9580469,67880,10096444,"Normal"
40,5,855,"petite","second",41,581,4552,95608,622,100160,3030,65015,301759,9935370,68045,10237129,"Normal"
40,6,850,"petite","second",21,615,2338,97800,636,100138,1533,64680,151441,9868305,66213,10019746,"Normal"
40,7,850,"petite","second",16,599,1741,98394,615,100135,1120,64870,111726,9911126,65990,10022852,"Normal"
40,8,850,"petite","second",10,613,1003,99294,623,100297,653,65373,65029,9991648,66026,10056677,"Normal"
40,9,850,"petite","second",5,609,419,99759,614,100178,283,65844,27669,10063862,66127,10091531,"Normal"
40,10,850,"petite","second",5,619,483,99536,624,100019,303,65791,30930,10025435,66094,10056365,"Normal"
40,11,850,"petite","second",5,610,602,99599,615,100201,397,65719,39498,10028472,66116,10067970,"Normal"
40,12,850,"petite","second",4,602,452,99733,606,100185,287,66045,29510,10068330,66332,10097840,"Normal"
40,13,850,"petite","second",2,612,162,99885,614,100047,107,66106,10093,10078662,66213,10088755,"Normal"
40,14,850,"petite","second",1,614,67,100099,615,100166,46,66066,4234,10095329,66112,10099563,"Normal"
23,1,890,"petite","second",503,336,50007,50116,839,100123,37792,41545,3690432,6355762,79337,10046194,"Normal"
23,2,870,"petite","second",284,437,30298,69926,721,100224,22071,52115,2176752,7920186,74186,10096938,"Normal"
23,3,860,"petite","second",165,526,16816,83254,691,100070,11591,58431,1149745,8891823,70022,10041568,"Normal"
23,4,855,"petite","second",78,545,8662,91744,623,100406,5788,62398,575671,9519495,68186,10095166,"Normal"
23,5,855,"petite","second",44,584,4561,95590,628,100151,3056,65133,304908,9920825,68189,10225733,"Normal"
23,6,855,"petite","second",22,585,2597,97520,607,100117,1751,66354,172946,10118978,68105,10291924,"Normal"
23,7,850,"petite","second",18,588,2153,97990,606,100143,1406,64711,139270,9876828,66117,10016098,"Normal"
23,8,850,"petite","second",8,606,583,99540,614,100123,376,65849,37957,10043839,66225,10081796,"Normal"
23,9,850,"petite","second",3,623,323,99717,626,100040,202,65578,20577,10043598,65780,10064175,"Normal"
23,10,850,"petite","second",1,602,109,99906,603,100015,75,65925,7069,10076997,66000,10084066,"Normal"
23,11,850,"petite","second",1,612,109,99987,613,100096,75,66346,6982,10081331,66421,10088313,"Normal"
23,12,850,"petite","second",1,611,109,99910,612,100019,76,65932,7327,10080606,66008,10087933,"Normal"
23,13,850,"petite","second",1,609,124,99970,610,100094,87,65935,8316,10082458,66022,10090774,"Normal"
24,1,890,"petite","second",503,329,50008,50040,832,100048,37705,41586,3692558,6351350,79291,10043908,"Normal"
24,2,870,"petite","second",286,424,31194,68855,710,100049,22609,51094,2242882,7796088,73703,10038970,"Normal"
24,3,860,"petite","second",146,497,15838,84395,643,100233,10903,59179,1082152,9013320,70082,10095472,"Normal"
24,4,855,"petite","second",80,557,8362,91642,637,100004,5644,62381,556016,9502389,68025,10058405,"Normal"
24,5,855,"petite","second",35,588,3245,96771,623,100016,2169,65934,217046,10051577,68103,10268623,"Normal"
24,6,850,"petite","second",13,608,1558,98487,621,100045,1061,65195,102469,9935769,66256,10038238,"Normal"
24,7,850,"petite","second",7,601,617,99520,608,100137,415,65791,40276,10038685,66206,10078961,"Normal"
24,8,850,"petite","second",5,612,468,99743,617,100211,305,65778,29801,10058526,66083,10088327,"Normal"
24,9,850,"petite","second",2,612,301,99921,614,100222,200,65975,19603,10074738,66175,10094341,"Normal"
24,10,850,"petite","second",4,632,316,99810,636,100126,205,66177,20574,10072605,66382,10093179,"Normal"
12,1,890,"petite","second",517,334,50116,50196,851,100312,37828,41702,3696857,6366922,79530,10063779,"Normal"
12,2,870,"petite","second",290,426,29958,70166,716,100124,21686,52333,2155695,7945916,74019,10101611,"Normal"
12,3,860,"petite","second",150,539,16226,83868,689,100094,11203,58700,1109063,8959436,69903,10068499,"Normal"
12,4,855,"petite","second",87,551,9734,90475,638,100209,6519,61358,647804,9380199,67877,10028003,"Normal"
12,5,855,"petite","second",46,595,5331,94752,641,100083,3536,64510,351765,9822715,68046,10174480,"Normal"
12,6,855,"petite","second",26,590,2608,97581,616,100189,1741,66383,173935,10116997,68124,10290932,"Normal"
12,7,850,"petite","second",10,613,1344,98730,623,100074,876,65410,85754,9968111,66286,10053865,"Normal"
12,8,850,"petite","second",3,596,293,99721,599,100014,189,65828,18540,10052262,66017,10070802,"Normal"
12,9,850,"petite","second",4,611,382,99636,615,100018,243,65689,25080,10040370,65932,10065450,"Normal"
12,10,850,"petite","second",1,608,61,99975,609,100036,40,65959,4007,10078493,65999,10082500,"Normal"
15,1,890,"petite","second",493,332,50017,50047,825,100064,37460,41728,3688993,6360974,79188,10049967,"Normal"
15,2,875,"petite","second",299,408,32303,67765,707,100068,24105,51817,2381852,7884602,75922,10266454,"Normal"
15,3,860,"petite","second",162,511,17494,82560,673,100054,12075,57831,1194005,8817852,69906,10011857,"Normal"
15,4,855,"petite","second",81,541,8540,91490,622,100030,5687,62246,566424,9508494,67933,10074918,"Normal"
15,5,855,"petite","second",50,584,5295,94966,634,100261,3534,64420,351221,9848569,67954,10199790,"Normal"
15,6,855,"petite","second",23,581,2418,97753,604,100171,1619,66371,160095,10127837,67990,10287932,"Normal"
15,7,850,"petite","second",13,598,1249,98936,611,100185,811,65296,81558,9975753,66107,10057311,"Normal"
15,8,850,"petite","second",5,591,482,99609,596,100091,314,65771,32042,10030788,66085,10062830,"Normal"
15,9,850,"petite","second",1,604,127,100017,605,100144,78,66057,8342,10088319,66135,10096661,"Normal"
41,1,890,"petite","second",502,301,50102,50162,803,100264,37848,41737,3702187,6363298,79585,10065485,"Normal"
41,2,870,"petite","second",284,425,29792,70519,709,100311,21600,52480,2139991,7985941,74080,10125932,"Normal"
41,3,860,"petite","second",154,505,16512,83619,659,100131,11379,58484,1130430,8921948,69863,10052378,"Normal"
41,4,855,"petite","second",82,586,8564,91576,668,100140,5789,62277,571113,9496204,68066,10067317,"Normal"
41,5,855,"petite","second",34,586,3559,96644,620,100203,2439,65743,236673,10041029,68182,10277702,"Normal"
41,6,850,"petite","second",11,611,1065,99368,622,100433,711,65775,69368,10018382,66486,10087750,"Normal"
46,1,890,"petite","second",488,323,50027,50116,811,100143,37862,41741,3696269,6356441,79603,10052710,"Normal"
46,2,870,"petite","second",299,418,31332,68730,717,100062,22788,51054,2256827,7774181,73842,10031008,"Normal"
46,3,860,"petite","second",160,501,16647,83454,661,100101,11411,58441,1132926,8914349,69852,10047275,"Normal"
46,4,855,"petite","second",75,560,8315,91910,635,100225,5562,62553,550661,9533642,68115,10084303,"Normal"
46,5,855,"petite","second",22,604,2237,97770,626,100007,1487,66276,148679,10130416,67763,10279095,"Normal"
46,6,850,"petite","second",13,607,1349,98667,620,100016,866,65273,86133,9950415,66139,10036548,"Normal"
46,7,850,"petite","second",4,617,498,99591,621,100089,332,65769,32658,10038437,66101,10071095,"Normal"
46,8,850,"petite","second",2,606,165,100064,608,100229,110,66134,11028,10081466,66244,10092494,"Normal"
46,9,850,"petite","second",2,598,210,99842,600,100052,128,65860,13681,10068650,65988,10082331,"Normal"
48,1,890,"petite","second",506,324,50071,50005,830,100076,37781,41598,3692749,6341913,79379,10034662,"Normal"
48,2,875,"petite","second",316,410,32965,67194,726,100159,24595,51275,2429675,7830576,75870,10260251,"Normal"
48,3,865,"petite","second",186,506,19290,80721,692,100011,13661,58128,1353099,8872291,71789,10225390,"Normal"
48,4,855,"petite","second",86,572,9136,90895,658,100031,6170,62084,607019,9445065,68254,10052084,"Normal"
48,5,855,"petite","second",42,586,3825,96227,628,100052,2542,65446,254888,9982548,67988,10237436,"Normal"
48,6,850,"petite","second",11,587,1187,98855,598,100042,768,65324,76734,9961116,66092,10037850,"Normal"
48,7,850,"petite","second",2,629,220,100003,631,100223,154,66184,14598,10105232,66338,10119830,"Normal"
33,1,890,"petite","second",510,327,50016,50005,837,100021,37757,41708,3697093,6347153,79465,10044246,"Normal"
33,2,875,"petite","second",301,425,32964,67083,726,100047,24590,51171,2431403,7803309,75761,10234712,"Normal"
33,3,865,"petite","second",170,504,18434,81644,674,100078,13111,58869,1289833,8973265,71980,10263098,"Normal"
33,4,855,"petite","second",107,568,10898,89540,675,100438,7290,60773,722964,9279160,68063,10002124,"Normal"
33,5,855,"petite","second",45,571,5214,94954,616,100168,3503,64540,348357,9851612,68043,10199969,"Normal"
33,6,855,"petite","second",18,563,1941,98149,581,100090,1303,66529,127805,10161348,67832,10289153,"Normal"
33,7,850,"petite","second",6,591,652,99369,597,100021,425,65651,42038,10024947,66076,10066985,"Normal"
33,8,850,"petite","second",2,613,140,100225,615,100365,89,66221,8930,10093971,66310,10102901,"Normal"
33,9,850,"petite","second",1,608,134,99933,609,100067,91,65958,8736,10073914,66049,10082650,"Normal"
33,10,850,"petite","second",1,603,69,100220,604,100289,48,66342,4491,10106985,66390,10111476,"Normal"
9,1,890,"petite","second",503,320,50032,50038,823,100070,37762,41577,3691863,6348992,79339,10040855,"Normal"
9,2,870,"petite","second",276,434,28604,71508,710,100112,20848,53074,2058811,8086492,73922,10145303,"Normal"
9,3,860,"petite","second",151,504,16463,83585,655,100048,11374,58720,1124034,8936604,70094,10060638,"Normal"
9,4,855,"petite","second",71,544,7634,92456,615,100090,5113,62907,506451,9591884,68020,10098335,"Normal"
9,5,855,"petite","second",31,607,3004,97079,638,100083,2043,66157,199473,10081048,68200,10280521,"Normal"
9,6,850,"petite","second",16,598,1439,98808,614,100247,925,65422,91399,9967955,66347,10059354,"Normal"
9,7,850,"petite","second",8,620,947,99134,628,100081,607,65450,62102,9998669,66057,10060771,"Normal"
9,8,850,"petite","second",6,610,724,99384,616,100108,468,65715,46597,10029223,66183,10075820,"Normal"
9,9,850,"petite","second",4,611,332,99794,615,100126,213,65776,21003,10056050,65989,10077053,"Normal"
9,10,850,"petite","second",1,602,149,99976,603,100125,102,66049,9904,10068395,66151,10078299,"Normal"
9,11,850,"petite","second",1,609,102,99984,610,100086,72,65968,6447,10071110,66040,10077557,"Normal"
34,1,890,"petite","second",510,334,50156,50101,844,100257,38009,41577,3706827,6357712,79586,10064539,"Normal"
34,2,870,"petite","second",262,450,28038,72194,712,100232,20332,53647,2012517,8155859,73979,10168376,"Normal"
34,3,860,"petite","second",150,495,15418,84722,645,100140,10614,59280,1051713,9049799,69894,10101512,"Normal"
34,4,855,"petite","second",77,561,8380,91706,638,100086,5582,62450,556172,9519213,68032,10075385,"Normal"
34,5,855,"petite","second",32,578,3968,96273,610,100241,2672,65235,263451,9979060,67907,10242511,"Normal"
34,6,850,"petite","second",20,594,1976,98313,614,100289,1291,64760,127218,9905272,66051,10032490,"Normal"
34,7,850,"petite","second",9,602,789,99278,611,100067,517,65708,51579,10012000,66225,10063579,"Normal"
34,8,850,"petite","second",3,607,494,99611,610,100105,315,65825,32241,10048510,66140,10080751,"Normal"
34,9,850,"petite","second",4,607,469,99716,611,100185,304,65991,30366,10047978,66295,10078344,"Normal"
7,1,890,"petite","second",507,330,50029,50273,837,100302,37566,41688,3688346,6379497,79254,10067843,"Normal"
7,2,870,"petite","second",237,434,25969,74106,671,100075,18797,55102,1868095,8396334,73899,10264429,"Normal"
7,3,860,"petite","second",120,523,12475,87655,643,100130,8567,61548,853413,9372818,70115,10226231,"Normal"
7,4,855,"petite","second",59,572,5771,94481,631,100252,3842,64049,382331,9795365,67891,10177696,"Normal"
7,5,850,"petite","second",24,584,2602,97461,608,100063,1708,64547,169585,9837005,66255,10006590,"Normal"
7,6,850,"petite","second",14,614,1551,98581,628,100132,1049,65300,101082,9959487,66349,10060569,"Normal"
7,7,850,"petite","second",7,614,593,99467,621,100060,398,65735,38042,10027498,66133,10065540,"Normal"
7,8,850,"petite","second",4,603,389,99658,607,100047,254,65814,25152,10038536,66068,10063688,"Normal"
7,9,850,"petite","second",1,610,70,100198,611,100268,51,66260,4674,10117512,66311,10122186,"Normal"
6,1,890,"petite","second",503,327,50018,50101,830,100119,37844,41810,3699901,6360300,79654,10060201,"Normal"
6,2,870,"petite","second",283,433,28983,71213,716,100196,21095,52867,2086770,8053034,73962,10139804,"Normal"
6,3,860,"petite","second",137,529,13817,86298,666,100115,9454,60532,943160,9218212,69986,10161372,"Normal"
6,4,855,"petite","second",68,572,7327,92723,640,100050,4957,62978,487935,9602973,67935,10090908,"Normal"
6,5,855,"petite","second",40,594,3859,96176,634,100035,2563,65446,255199,9973598,68009,10228797,"Normal"
6,6,850,"petite","second",9,593,1149,98863,602,100012,753,65247,75052,9955998,66000,10031050,"Normal"
6,7,850,"petite","second",9,597,1013,98990,606,100003,647,65237,65125,9980038,65884,10045163,"Normal"
6,8,850,"petite","second",7,594,833,99417,601,100250,545,65678,54102,10022464,66223,10076566,"Normal"
6,9,850,"petite","second",2,604,194,99899,606,100093,129,66292,12707,10086850,66421,10099557,"Normal"
6,10,850,"petite","second",4,610,331,99679,614,100010,207,65914,21263,10040571,66121,10061834,"Normal"
6,11,850,"petite","second",2,599,205,99872,601,100077,136,65833,13735,10063553,65969,10077288,"Normal"
6,12,850,"petite","second",1,604,72,100070,605,100142,40,66074,4644,10083286,66114,10087930,"Normal"
1,1,890,"petite","second",508,329,50076,50098,837,100174,37999,41682,3699416,6360920,79681,10060336,"Normal"
1,2,870,"petite","second",264,429,27034,72995,693,100029,19729,53982,1944263,8251347,73711,10195610,"Normal"
1,3,860,"petite","second",132,523,13102,86939,655,100041,9078,61074,892904,9287642,70152,10180546,"Normal"
1,4,855,"petite","second",71,566,7292,92748,637,100040,4863,63137,485414,9616909,68000,10102323,"Normal"
1,5,855,"petite","second",34,581,3885,96372,615,100257,2597,65566,258210,10001269,68163,10259479,"Normal"
1,6,850,"petite","second",15,623,1350,98806,638,100156,873,65539,87791,9970426,66412,10058217,"Normal"
1,7,850,"petite","second",10,620,864,99216,630,100080,575,65613,56315,10013053,66188,10069368,"Normal"
1,8,850,"petite","second",3,627,261,99744,630,100005,169,65911,17206,10044338,66080,10061544,"Normal"
1,9,850,"petite","second",2,617,148,99886,619,100034,97,66065,9418,10067921,66162,10077339,"Normal"
1,10,850,"petite","second",2,612,201,99893,614,100094,127,65823,13060,10063508,65950,10076568,"Normal"
1,11,850,"petite","second",1,617,145,99987,618,100132,96,66014,9511,10086528,66110,10096039,"Normal"
1,12,850,"petite","second",2,603,201,99815,605,100016,141,66026,13073,10067612,66167,10080685,"Normal"
1,13,850,"petite","second",2,622,187,99825,624,100012,121,65900,11999,10073214,66021,10085213,"Normal"
8,1,890,"petite","second",514,318,50091,50071,832,100162,37768,41629,3691279,6349653,79397,10040932,"Normal"
8,2,870,"petite","second",274,444,28093,72016,718,100109,20448,53625,2016883,8149924,74073,10166807,"Normal"
8,3,860,"petite","second",148,505,15650,84360,653,100010,10773,59212,1068650,9010459,69985,10079109,"Normal"
8,4,855,"petite","second",93,545,9691,90403,638,100094,6504,61494,644646,9383938,67998,10028584,"Normal"
8,5,855,"petite","second",43,597,4629,95408,640,100037,3122,64775,309580,9893816,67897,10203396,"Normal"
8,6,850,"petite","second",18,591,1996,98226,609,100222,1324,65011,130273,9894591,66335,10024864,"Normal"
8,7,850,"petite","second",11,614,1233,98818,625,100051,802,65584,79506,9978285,66386,10057791,"Normal"
8,8,850,"petite","second",5,603,660,99415,608,100075,438,65646,43215,10025782,66084,10068997,"Normal"
8,9,850,"petite","second",3,600,242,99766,603,100008,159,65944,15711,10059722,66103,10075433,"Normal"
8,10,850,"petite","second",1,614,75,100041,615,100116,44,66109,4730,10077213,66153,10081943,"Normal"
35,1,890,"petite","second",506,336,50078,50079,842,100157,37884,41650,3691752,6351061,79534,10042813,"Normal"
35,2,875,"petite","second",301,422,32574,67609,723,100183,24376,51541,2408992,7866507,75917,10275499,"Normal"
35,3,865,"petite","second",191,491,18722,81301,682,100023,13287,58501,1310639,8940883,71788,10251522,"Normal"
35,4,855,"petite","second",76,558,8187,91813,634,100000,5545,62281,546452,9533501,67826,10079953,"Normal"
35,5,855,"petite","second",37,584,3532,96515,621,100047,2356,65676,234155,10022236,68032,10256391,"Normal"
35,6,850,"petite","second",15,589,1779,98342,604,100121,1150,65098,115629,9907913,66248,10023542,"Normal"
35,7,850,"petite","second",4,617,386,99618,621,100004,254,65639,24501,10041125,65893,10065626,"Normal"
35,8,850,"petite","second",3,605,297,99710,608,100007,194,65832,18927,10057372,66026,10076299,"Normal"
35,9,850,"petite","second",1,596,71,100234,597,100305,43,66231,4510,10118385,66274,10122895,"Normal"
32,1,890,"petite","second",498,322,50008,50066,820,100074,37700,41566,3691179,6336956,79266,10028135,"Normal"
32,2,870,"petite","second",282,414,31800,68420,696,100220,23186,50785,2281146,7744954,73971,10026100,"Normal"
32,3,860,"petite","second",156,503,15782,84319,659,100101,10830,59159,1075765,9000475,69989,10076240,"Normal"
32,4,855,"petite","second",86,567,9018,91086,653,100104,6068,61844,598571,9444641,67912,10043212,"Normal"
32,5,855,"petite","second",49,593,4683,95380,642,100063,3147,65036,310045,9901510,68183,10211555,"Normal"
32,6,850,"petite","second",16,609,1980,98125,625,100105,1293,64898,127570,9889083,66191,10016653,"Normal"
32,7,850,"petite","second",6,612,716,99368,618,100084,467,65744,46257,10024808,66211,10071065,"Normal"
