"sim_number","transfer","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","experiment"
32,10,"petite","second-15min",912,4109,120384,893773,5021,1014157,66,389,8974,91387,455,100361,"Equal Growth Rates"
32,11,"petite","second-15min",670,4272,90171,926748,4942,1016919,38,408,5360,94813,446,100173,"Equal Growth Rates"
32,12,"petite","second-15min",445,4380,61146,943622,4825,1004768,37,416,5841,94249,453,100090,"Equal Growth Rates"
32,13,"petite","second-15min",472,4351,65142,947801,4823,1012943,38,410,5778,94628,448,100406,"Equal Growth Rates"
32,14,"petite","second-15min",447,4393,59136,955715,4840,1014851,40,413,5077,95001,453,100078,"Equal Growth Rates"
32,15,"petite","second-15min",416,4393,56967,954407,4809,1011374,30,420,4062,96184,450,100246,"Equal Growth Rates"
32,16,"petite","second-15min",319,4457,42757,961323,4776,1004080,34,418,4792,95545,452,100337,"Equal Growth Rates"
32,17,"petite","second-15min",340,4471,46223,970382,4811,1016605,20,423,3001,97040,443,100041,"Equal Growth Rates"
32,18,"petite","second-15min",263,4486,35577,966410,4749,1001987,12,434,1428,98659,446,100087,"Equal Growth Rates"
32,19,"petite","second-15min",115,4583,17322,995426,4698,1012748,11,424,1575,98535,435,100110,"Equal Growth Rates"
32,20,"petite","second-15min",139,4552,19335,990077,4691,1009412,10,435,1547,98681,445,100228,"Equal Growth Rates"
32,21,"petite","second-15min",119,4586,16687,994338,4705,1011025,10,414,1561,98508,424,100069,"Equal Growth Rates"
32,22,"petite","second-15min",116,4576,17121,998029,4692,1015150,13,429,1867,98287,442,100154,"Equal Growth Rates"
32,23,"petite","second-15min",139,4573,17431,987137,4712,1004568,10,435,1382,98905,445,100287,"Equal Growth Rates"
32,24,"petite","second-15min",95,4612,12485,997945,4707,1010430,6,428,830,99331,434,100161,"Equal Growth Rates"
32,25,"petite","second-15min",56,4614,8105,1004391,4670,1012496,6,433,1016,99380,439,100396,"Equal Growth Rates"
32,26,"petite","second-15min",61,4643,7824,1001909,4704,1009733,5,436,807,99329,441,100136,"Equal Growth Rates"
32,27,"petite","second-15min",54,4610,7718,994046,4664,1001764,11,431,1470,98601,442,100071,"Equal Growth Rates"
32,28,"petite","second-15min",96,4594,14084,1002143,4690,1016227,6,436,791,99704,442,100495,"Equal Growth Rates"
32,29,"petite","second-15min",58,4648,8056,1009188,4706,1017244,4,430,779,99618,434,100397,"Equal Growth Rates"
32,30,"petite","second-15min",63,4619,9323,992682,4682,1002005,3,430,446,99561,433,100007,"Equal Growth Rates"
32,31,"petite","second-15min",32,4632,4141,996086,4664,1000227,5,437,794,99251,442,100045,"Equal Growth Rates"
32,32,"petite","second-15min",60,4622,8443,1004046,4682,1012489,7,436,879,99301,443,100180,"Equal Growth Rates"
32,33,"petite","second-15min",59,4607,7821,1004899,4666,1012720,5,439,823,99296,444,100119,"Equal Growth Rates"
32,34,"petite","second-15min",65,4604,9109,1003701,4669,1012810,7,418,928,99180,425,100108,"Equal Growth Rates"
32,35,"petite","second-15min",77,4615,11053,1009077,4692,1020130,2,437,619,99929,439,100548,"Equal Growth Rates"
32,36,"petite","second-15min",54,4627,7760,1005799,4681,1013559,5,423,922,99182,428,100104,"Equal Growth Rates"
32,37,"petite","second-15min",62,4632,7929,1001557,4694,1009486,3,432,382,99769,435,100151,"Equal Growth Rates"
32,38,"petite","second-15min",28,4623,4120,1005464,4651,1009584,1,422,141,100047,423,100188,"Equal Growth Rates"
50,1,"petite","second-15min",3900,2224,522884,484930,6124,1007814,313,252,44928,55607,565,100535,"Equal Growth Rates"
50,2,"petite","second-15min",3360,2576,451515,563157,5936,1014672,252,282,36658,63672,534,100330,"Equal Growth Rates"
50,3,"petite","second-15min",2843,2832,384690,613498,5675,998188,235,291,33632,66427,526,100059,"Equal Growth Rates"
50,4,"petite","second-15min",2565,3005,348053,645310,5570,993363,209,313,29962,70358,522,100320,"Equal Growth Rates"
43,1,"petite","second-15min",3849,2300,513465,496165,6149,1009630,322,244,46534,53549,566,100083,"Equal Growth Rates"
43,2,"petite","second-15min",3520,2427,475530,531205,5947,1006735,277,250,40454,59669,527,100123,"Equal Growth Rates"
43,3,"petite","second-15min",3118,2658,425382,578940,5776,1004322,237,271,35803,64256,508,100059,"Equal Growth Rates"
43,4,"petite","second-15min",2788,2840,374601,610381,5628,984982,223,304,31153,69255,527,100408,"Equal Growth Rates"
43,5,"petite","second-15min",2376,3121,322154,674875,5497,997029,174,302,27919,72167,476,100086,"Equal Growth Rates"
43,6,"petite","second-15min",2218,3327,303129,716606,5545,1019735,171,324,25640,74400,495,100040,"Equal Growth Rates"
43,7,"petite","second-15min",1978,3492,264796,757819,5470,1022615,145,336,21632,78644,481,100276,"Equal Growth Rates"
43,8,"petite","second-15min",1673,3647,228289,805087,5320,1033376,112,355,15551,84562,467,100113,"Equal Growth Rates"
43,9,"petite","second-15min",1208,3933,164398,853891,5141,1018289,83,384,12328,87719,467,100047,"Equal Growth Rates"
43,10,"petite","second-15min",913,4113,124896,882102,5026,1006998,82,384,11340,89083,466,100423,"Equal Growth Rates"
43,11,"petite","second-15min",925,4093,122861,892454,5018,1015315,69,395,9917,90238,464,100155,"Equal Growth Rates"
43,12,"petite","second-15min",756,4210,101118,916228,4966,1017346,54,394,7379,92679,448,100058,"Equal Growth Rates"
43,13,"petite","second-15min",614,4271,81431,916267,4885,997698,44,417,6279,93941,461,100220,"Equal Growth Rates"
43,14,"petite","second-15min",489,4371,66586,949186,4860,1015772,38,404,5855,94193,442,100048,"Equal Growth Rates"
43,15,"petite","second-15min",469,4370,64552,945628,4839,1010180,38,419,6048,94137,457,100185,"Equal Growth Rates"
43,16,"petite","second-15min",439,4394,59568,958982,4833,1018550,36,407,5478,94751,443,100229,"Equal Growth Rates"
43,17,"petite","second-15min",439,4402,59447,957668,4841,1017115,29,425,3309,96764,454,100073,"Equal Growth Rates"
43,18,"petite","second-15min",252,4514,33435,976144,4766,1009579,21,422,2830,97337,443,100167,"Equal Growth Rates"
43,19,"petite","second-15min",189,4558,26274,984145,4747,1010419,12,417,1735,98574,429,100309,"Equal Growth Rates"
43,20,"petite","second-15min",125,4581,15573,981607,4706,997180,16,434,1957,98170,450,100127,"Equal Growth Rates"
43,21,"petite","second-15min",150,4569,20448,983098,4719,1003546,4,426,741,99398,430,100139,"Equal Growth Rates"
43,22,"petite","second-15min",57,4614,7526,999792,4671,1007318,6,420,1050,98991,426,100041,"Equal Growth Rates"
43,23,"petite","second-15min",73,4632,8472,1008095,4705,1016567,5,433,731,99291,438,100022,"Equal Growth Rates"
43,24,"petite","second-15min",63,4603,8833,1002731,4666,1011564,6,427,573,99663,433,100236,"Equal Growth Rates"
43,25,"petite","second-15min",48,4624,7462,1008293,4672,1015755,2,419,190,99888,421,100078,"Equal Growth Rates"
43,26,"petite","second-15min",16,4636,2016,1004331,4652,1006347,1,431,157,100047,432,100204,"Equal Growth Rates"
43,27,"petite","second-15min",11,4645,1336,1009388,4656,1010724,2,427,351,99743,429,100094,"Equal Growth Rates"
43,28,"petite","second-15min",29,4631,4154,999148,4660,1003302,3,417,434,99625,420,100059,"Equal Growth Rates"
44,1,"petite","second-15min",3873,2262,513757,501386,6135,1015143,289,245,41981,58108,534,100089,"Equal Growth Rates"
44,2,"petite","second-15min",3177,2647,433492,579375,5824,1012867,270,269,39181,61019,539,100200,"Equal Growth Rates"
44,3,"petite","second-15min",2998,2722,407524,591521,5720,999045,236,280,34457,65565,516,100022,"Equal Growth Rates"
44,4,"petite","second-15min",2658,2922,361646,629679,5580,991325,185,307,28230,71937,492,100167,"Equal Growth Rates"
44,5,"petite","second-15min",2221,3332,306659,715767,5553,1022426,172,330,25099,75216,502,100315,"Equal Growth Rates"
44,6,"petite","second-15min",1971,3487,266842,749494,5458,1016336,170,327,24980,75086,497,100066,"Equal Growth Rates"
44,7,"petite","second-15min",1900,3538,253820,769706,5438,1023526,133,343,19812,80297,476,100109,"Equal Growth Rates"
44,8,"petite","second-15min",1547,3714,209479,810242,5261,1019721,122,351,18204,81838,473,100042,"Equal Growth Rates"
44,9,"petite","second-15min",1415,3802,188925,832407,5217,1021332,113,362,16697,83390,475,100087,"Equal Growth Rates"
44,10,"petite","second-15min",1356,3820,182079,838760,5176,1020839,87,360,12353,87664,447,100017,"Equal Growth Rates"
44,11,"petite","second-15min",956,4092,125037,886003,5048,1011040,62,400,8012,92060,462,100072,"Equal Growth Rates"
44,12,"petite","second-15min",615,4282,82663,941488,4897,1024151,38,413,5585,94429,451,100014,"Equal Growth Rates"
44,13,"petite","second-15min",451,4376,59427,960754,4827,1020181,35,406,4808,95405,441,100213,"Equal Growth Rates"
44,14,"petite","second-15min",344,4465,45460,957862,4809,1003322,22,437,3032,97251,459,100283,"Equal Growth Rates"
44,15,"petite","second-15min",238,4518,31910,976501,4756,1008411,15,423,2123,97915,438,100038,"Equal Growth Rates"
44,16,"petite","second-15min",155,4553,21520,986788,4708,1008308,12,413,1852,98179,425,100031,"Equal Growth Rates"
44,17,"petite","second-15min",151,4564,20020,992020,4715,1012040,11,425,1811,98369,436,100180,"Equal Growth Rates"
44,18,"petite","second-15min",151,4566,21827,989650,4717,1011477,10,431,1325,98844,441,100169,"Equal Growth Rates"
44,19,"petite","second-15min",94,4592,12469,995483,4686,1007952,9,431,1179,99299,440,100478,"Equal Growth Rates"
44,20,"petite","second-15min",90,4607,11955,1003810,4697,1015765,6,437,917,99266,443,100183,"Equal Growth Rates"
44,21,"petite","second-15min",74,4610,9584,1001204,4684,1010788,3,422,546,99592,425,100138,"Equal Growth Rates"
44,22,"petite","second-15min",44,4616,6487,1004306,4660,1010793,2,420,323,99863,422,100186,"Equal Growth Rates"
44,23,"petite","second-15min",28,4646,3875,1011072,4674,1014947,1,423,121,100102,424,100223,"Equal Growth Rates"
10,1,"petite","second-15min",3829,2310,510237,505029,6139,1015266,293,254,40429,59633,547,100062,"Equal Growth Rates"
10,2,"petite","second-15min",2968,2785,403186,605226,5753,1008412,237,281,35660,64656,518,100316,"Equal Growth Rates"
10,3,"petite","second-15min",2719,2923,365065,628862,5642,993927,193,318,27595,72514,511,100109,"Equal Growth Rates"
10,4,"petite","second-15min",2159,3360,297625,726816,5519,1024441,170,331,25324,74752,501,100076,"Equal Growth Rates"
10,5,"petite","second-15min",2013,3445,274760,742092,5458,1016852,127,351,18854,81315,478,100169,"Equal Growth Rates"
10,6,"petite","second-15min",1467,3781,199102,814980,5248,1014082,102,363,15132,84897,465,100029,"Equal Growth Rates"
10,7,"petite","second-15min",1150,3968,155753,863552,5118,1019305,84,372,12018,88136,456,100154,"Equal Growth Rates"
10,8,"petite","second-15min",971,4045,132589,880835,5016,1013424,75,383,10794,89431,458,100225,"Equal Growth Rates"
10,9,"petite","second-15min",898,4096,121692,887388,4994,1009080,61,387,9061,90975,448,100036,"Equal Growth Rates"
10,10,"petite","second-15min",744,4188,100909,902391,4932,1003300,61,404,9056,91038,465,100094,"Equal Growth Rates"
10,11,"petite","second-15min",688,4244,94390,918689,4932,1013079,50,407,6839,93475,457,100314,"Equal Growth Rates"
10,12,"petite","second-15min",553,4314,74388,941732,4867,1016120,32,408,4257,95806,440,100063,"Equal Growth Rates"
10,13,"petite","second-15min",343,4436,45950,954838,4779,1000788,24,419,3443,96732,443,100175,"Equal Growth Rates"
10,14,"petite","second-15min",257,4498,34842,972558,4755,1007400,20,428,2915,97421,448,100336,"Equal Growth Rates"
10,15,"petite","second-15min",230,4527,30761,982977,4757,1013738,9,431,1119,98977,440,100096,"Equal Growth Rates"
10,16,"petite","second-15min",91,4601,12511,996122,4692,1008633,4,421,650,99714,425,100364,"Equal Growth Rates"
10,17,"petite","second-15min",51,4637,6877,1006975,4688,1013852,2,421,230,99847,423,100077,"Equal Growth Rates"
10,18,"petite","second-15min",16,4642,2268,1009776,4658,1012044,2,431,384,99635,433,100019,"Equal Growth Rates"
10,19,"petite","second-15min",29,4638,3669,1005358,4667,1009027,3,430,521,99512,433,100033,"Equal Growth Rates"
10,20,"petite","second-15min",44,4618,5640,1006214,4662,1011854,1,435,108,99905,436,100013,"Equal Growth Rates"
17,1,"petite","second-15min",3848,2288,513385,494414,6136,1007799,302,251,43003,57149,553,100152,"Equal Growth Rates"
17,2,"petite","second-15min",3231,2618,437686,571230,5849,1008916,245,283,35227,64958,528,100185,"Equal Growth Rates"
17,3,"petite","second-15min",2689,2939,363484,635142,5628,998626,211,294,31732,68353,505,100085,"Equal Growth Rates"
17,4,"petite","second-15min",2420,3225,320460,703323,5645,1023783,168,329,23875,76329,497,100204,"Equal Growth Rates"
17,5,"petite","second-15min",1863,3537,254123,764699,5400,1018822,142,357,19329,80908,499,100237,"Equal Growth Rates"
17,6,"petite","second-15min",1493,3770,199177,817592,5263,1016769,111,363,16429,83763,474,100192,"Equal Growth Rates"
17,7,"petite","second-15min",1301,3863,175172,838878,5164,1014050,102,378,14904,85193,480,100097,"Equal Growth Rates"
17,8,"petite","second-15min",1213,3896,161353,844856,5109,1006209,76,376,11214,88856,452,100070,"Equal Growth Rates"
17,9,"petite","second-15min",881,4136,117843,897028,5017,1014871,52,399,7221,92845,451,100066,"Equal Growth Rates"
17,10,"petite","second-15min",567,4323,76008,934760,4890,1010768,45,412,7130,93104,457,100234,"Equal Growth Rates"
17,11,"petite","second-15min",578,4299,76716,930268,4877,1006984,48,395,6543,93688,443,100231,"Equal Growth Rates"
17,12,"petite","second-15min",464,4396,63471,964591,4860,1028062,32,398,4576,95526,430,100102,"Equal Growth Rates"
17,13,"petite","second-15min",339,4438,47639,961798,4777,1009437,24,419,3747,96355,443,100102,"Equal Growth Rates"
17,14,"petite","second-15min",328,4439,44613,966332,4767,1010945,18,408,2987,97175,426,100162,"Equal Growth Rates"
17,15,"petite","second-15min",226,4518,31415,981553,4744,1012968,15,429,2026,97983,444,100009,"Equal Growth Rates"
17,16,"petite","second-15min",159,4546,20763,986084,4705,1006847,11,441,1831,98216,452,100047,"Equal Growth Rates"
17,17,"petite","second-15min",148,4545,20392,996458,4693,1016850,9,431,1475,98679,440,100154,"Equal Growth Rates"
17,18,"petite","second-15min",118,4565,17066,996384,4683,1013450,11,421,1772,98384,432,100156,"Equal Growth Rates"
17,19,"petite","second-15min",146,4559,20416,987382,4705,1007798,8,435,906,99272,443,100178,"Equal Growth Rates"
17,20,"petite","second-15min",67,4625,8623,1006545,4692,1015168,4,426,423,99588,430,100011,"Equal Growth Rates"
17,21,"petite","second-15min",33,4631,4291,1001846,4664,1006137,2,441,222,100326,443,100548,"Equal Growth Rates"
17,22,"petite","second-15min",16,4677,2382,1012001,4693,1014383,1,435,138,99888,436,100026,"Equal Growth Rates"
28,1,"petite","second-15min",3871,2281,515556,495697,6152,1011253,308,242,44785,55220,550,100005,"Equal Growth Rates"
28,2,"petite","second-15min",3372,2540,460324,546316,5912,1006640,257,261,38448,61868,518,100316,"Equal Growth Rates"
28,3,"petite","second-15min",2905,2799,397920,606193,5704,1004113,226,285,34144,65961,511,100105,"Equal Growth Rates"
28,4,"petite","second-15min",2558,2999,348198,648865,5557,997063,204,314,29465,70581,518,100046,"Equal Growth Rates"
28,5,"petite","second-15min",2252,3307,306184,717648,5559,1023832,153,344,22406,77814,497,100220,"Equal Growth Rates"
28,6,"petite","second-15min",1774,3596,236601,782938,5370,1019539,134,348,19533,80745,482,100278,"Equal Growth Rates"
28,7,"petite","second-15min",1422,3853,189046,828500,5275,1017546,98,376,14494,85670,474,100164,"Equal Growth Rates"
28,8,"petite","second-15min",1167,3937,157623,850576,5104,1008199,97,378,13876,86220,475,100096,"Equal Growth Rates"
28,9,"petite","second-15min",1079,4012,149555,871491,5091,1021046,86,358,13375,86837,444,100212,"Equal Growth Rates"
28,10,"petite","second-15min",1079,4005,147150,868466,5084,1015616,69,392,10540,89952,461,100492,"Equal Growth Rates"
28,11,"petite","second-15min",811,4188,107995,907739,4999,1015734,51,388,7213,92942,439,100155,"Equal Growth Rates"
28,12,"petite","second-15min",535,4349,70148,936475,4884,1006623,45,405,6852,93275,450,100127,"Equal Growth Rates"
28,13,"petite","second-15min",500,4359,68389,942737,4859,1011126,38,425,5905,94096,463,100001,"Equal Growth Rates"
28,14,"petite","second-15min",480,4339,65019,949198,4819,1014217,34,402,5520,94581,436,100101,"Equal Growth Rates"
28,15,"petite","second-15min",435,4412,58341,958043,4847,1016384,22,416,3348,96873,438,100221,"Equal Growth Rates"
28,16,"petite","second-15min",279,4497,35553,977193,4776,1012746,7,426,852,99220,433,100072,"Equal Growth Rates"
28,17,"petite","second-15min",60,4627,8139,1009815,4687,1017954,2,430,330,99735,432,100065,"Equal Growth Rates"
21,1,"petite","second-15min",3839,2264,512021,497695,6103,1009716,285,240,41119,59181,525,100300,"Equal Growth Rates"
21,2,"petite","second-15min",3176,2628,432483,573417,5804,1005900,250,269,37919,62184,519,100103,"Equal Growth Rates"
21,3,"petite","second-15min",2922,2770,396093,598904,5692,994997,201,286,29868,70160,487,100028,"Equal Growth Rates"
21,4,"petite","second-15min",2263,3182,306351,688704,5445,995055,154,324,22157,77851,478,100008,"Equal Growth Rates"
21,5,"petite","second-15min",1753,3577,242197,772085,5330,1014282,127,351,18632,81623,478,100255,"Equal Growth Rates"
21,6,"petite","second-15min",1424,3814,192389,831190,5238,1023579,105,369,15755,84369,474,100124,"Equal Growth Rates"
21,7,"petite","second-15min",1177,3959,163197,854859,5136,1018056,83,388,12409,87744,471,100153,"Equal Growth Rates"
21,8,"petite","second-15min",975,4085,132399,886052,5060,1018451,64,404,8660,91448,468,100108,"Equal Growth Rates"
21,9,"petite","second-15min",717,4215,96335,908366,4932,1004701,32,403,4636,95634,435,100270,"Equal Growth Rates"
21,10,"petite","second-15min",343,4462,46427,967351,4805,1013778,17,432,2860,97284,449,100144,"Equal Growth Rates"
21,11,"petite","second-15min",224,4535,29471,988294,4759,1017765,13,418,2114,98014,431,100128,"Equal Growth Rates"
21,12,"petite","second-15min",172,4537,22805,986392,4709,1009197,15,428,1865,98303,443,100168,"Equal Growth Rates"
21,13,"petite","second-15min",145,4564,20280,985681,4709,1005961,14,421,1761,98706,435,100467,"Equal Growth Rates"
21,14,"petite","second-15min",153,4552,21680,989505,4705,1011185,10,432,1479,98629,442,100108,"Equal Growth Rates"
21,15,"petite","second-15min",108,4583,14903,1000242,4691,1015145,9,439,1198,98897,448,100095,"Equal Growth Rates"
21,16,"petite","second-15min",85,4606,11551,1000496,4691,1012047,10,422,1268,98765,432,100033,"Equal Growth Rates"
21,17,"petite","second-15min",90,4605,12268,1000381,4695,1012649,8,436,1303,98773,444,100076,"Equal Growth Rates"
21,18,"petite","second-15min",90,4604,11906,998174,4694,1010080,3,439,381,99960,442,100341,"Equal Growth Rates"
26,1,"petite","second-15min",3812,2299,507126,511134,6111,1018260,280,254,39237,60904,534,100141,"Equal Growth Rates"
26,2,"petite","second-15min",2958,2779,402990,608766,5737,1011756,225,293,33021,67001,518,100022,"Equal Growth Rates"
26,3,"petite","second-15min",2448,3086,330311,671381,5534,1001692,198,314,28148,71896,512,100044,"Equal Growth Rates"
26,4,"petite","second-15min",2147,3403,290439,731410,5550,1021849,173,329,25515,74612,502,100127,"Equal Growth Rates"
26,5,"petite","second-15min",2022,3444,269967,743537,5466,1013504,152,331,21919,78109,483,100028,"Equal Growth Rates"
26,6,"petite","second-15min",1729,3615,233945,785006,5344,1018951,122,341,18303,81781,463,100084,"Equal Growth Rates"
26,7,"petite","second-15min",1455,3763,194202,830569,5218,1024771,102,367,14845,85234,469,100079,"Equal Growth Rates"
26,8,"petite","second-15min",1145,3994,150955,865516,5139,1016471,86,392,12691,87433,478,100124,"Equal Growth Rates"
26,9,"petite","second-15min",998,4064,135684,876534,5062,1012218,65,397,8782,91307,462,100089,"Equal Growth Rates"
26,10,"petite","second-15min",667,4256,90621,920347,4923,1010968,47,392,6887,93246,439,100133,"Equal Growth Rates"
26,11,"petite","second-15min",540,4333,75571,945939,4873,1021510,37,399,5875,94194,436,100069,"Equal Growth Rates"
26,12,"petite","second-15min",478,4353,64228,940055,4831,1004283,36,408,5270,94824,444,100094,"Equal Growth Rates"
26,13,"petite","second-15min",392,4438,55051,958381,4830,1013432,23,424,3126,96996,447,100122,"Equal Growth Rates"
26,14,"petite","second-15min",252,4506,33725,977054,4758,1010779,18,422,2677,97768,440,100445,"Equal Growth Rates"
26,15,"petite","second-15min",208,4567,28046,985819,4775,1013865,9,433,1249,98982,442,100231,"Equal Growth Rates"
26,16,"petite","second-15min",98,4606,12814,995037,4704,1007851,6,431,745,99326,437,100071,"Equal Growth Rates"
26,17,"petite","second-15min",48,4623,6008,1003461,4671,1009469,2,448,258,99792,450,100050,"Equal Growth Rates"
26,18,"petite","second-15min",30,4621,3639,1000541,4651,1004180,4,430,494,99558,434,100052,"Equal Growth Rates"
26,19,"petite","second-15min",36,4627,4405,1001029,4663,1005434,5,433,594,99534,438,100128,"Equal Growth Rates"
26,20,"petite","second-15min",51,4600,6653,1001381,4651,1008034,1,453,215,99828,454,100043,"Equal Growth Rates"
26,21,"petite","second-15min",17,4638,2219,1005545,4655,1007764,1,442,122,99937,443,100059,"Equal Growth Rates"
19,1,"petite","second-15min",3891,2236,518548,496274,6127,1014822,280,245,41883,58134,525,100017,"Equal Growth Rates"
19,2,"petite","second-15min",3139,2684,427297,584428,5823,1011725,259,275,36928,63171,534,100099,"Equal Growth Rates"
19,3,"petite","second-15min",2855,2805,388656,612521,5660,1001177,227,297,33410,67039,524,100449,"Equal Growth Rates"
19,4,"petite","second-15min",2514,3064,334487,661833,5578,996320,193,304,28471,71629,497,100100,"Equal Growth Rates"
19,5,"petite","second-15min",2249,3290,303753,718129,5539,1021882,161,328,23039,77137,489,100176,"Equal Growth Rates"
19,6,"petite","second-15min",1858,3512,249322,767491,5370,1016813,142,330,20898,79290,472,100188,"Equal Growth Rates"
19,7,"petite","second-15min",1574,3726,217503,802231,5300,1019734,103,379,14396,85845,482,100241,"Equal Growth Rates"
19,8,"petite","second-15min",1122,3986,154158,858014,5108,1012172,74,373,11347,88699,447,100046,"Equal Growth Rates"
19,9,"petite","second-15min",882,4117,118077,893427,4999,1011504,62,394,8737,91550,456,100287,"Equal Growth Rates"
19,10,"petite","second-15min",695,4232,95513,915485,4927,1010998,53,397,7878,92127,450,100005,"Equal Growth Rates"
19,11,"petite","second-15min",623,4278,83427,923062,4901,1006489,56,399,8109,91967,455,100076,"Equal Growth Rates"
19,12,"petite","second-15min",669,4235,89806,905036,4904,994842,51,388,7229,92877,439,100106,"Equal Growth Rates"
19,13,"petite","second-15min",596,4279,79410,931513,4875,1010923,45,404,6132,93915,449,100047,"Equal Growth Rates"
19,14,"petite","second-15min",479,4357,65226,948068,4836,1013294,30,408,4224,95790,438,100014,"Equal Growth Rates"
19,15,"petite","second-15min",310,4471,41235,976921,4781,1018156,14,417,1952,98134,431,100086,"Equal Growth Rates"
19,16,"petite","second-15min",147,4574,19968,991137,4721,1011105,6,440,964,99067,446,100031,"Equal Growth Rates"
19,17,"petite","second-15min",77,4578,10525,1001377,4655,1011902,2,431,184,100287,433,100471,"Equal Growth Rates"
45,1,"petite","second-15min",3855,2273,517038,488849,6128,1005887,298,240,42649,57432,538,100081,"Equal Growth Rates"
45,2,"petite","second-15min",3267,2562,444675,554954,5829,999629,255,261,37986,62022,516,100008,"Equal Growth Rates"
45,3,"petite","second-15min",2858,2846,383555,616220,5704,999775,213,294,30649,69370,507,100019,"Equal Growth Rates"
45,4,"petite","second-15min",2335,3268,319201,707429,5603,1026630,158,332,22772,77352,490,100124,"Equal Growth Rates"
45,5,"petite","second-15min",1730,3632,236833,788359,5362,1025192,111,365,16190,83887,476,100077,"Equal Growth Rates"
45,6,"petite","second-15min",1258,3907,169969,842590,5165,1012559,109,357,16425,83910,466,100335,"Equal Growth Rates"
45,7,"petite","second-15min",1228,3945,169698,850069,5173,1019767,101,379,15072,85092,480,100164,"Equal Growth Rates"
45,8,"petite","second-15min",1255,3879,172253,836420,5134,1008673,79,384,12016,88093,463,100109,"Equal Growth Rates"
45,9,"petite","second-15min",935,4076,127192,881890,5011,1009082,62,394,8768,91430,456,100198,"Equal Growth Rates"
45,10,"petite","second-15min",685,4265,90870,922119,4950,1012989,41,397,5986,94132,438,100118,"Equal Growth Rates"
45,11,"petite","second-15min",479,4351,64396,946126,4830,1010522,32,410,4826,95240,442,100066,"Equal Growth Rates"
45,12,"petite","second-15min",364,4452,48040,956870,4816,1004910,23,407,3261,96742,430,100003,"Equal Growth Rates"
45,13,"petite","second-15min",234,4525,30170,987102,4759,1017272,12,418,1535,98481,430,100016,"Equal Growth Rates"
45,14,"petite","second-15min",120,4563,16695,997678,4683,1014373,10,411,1142,98947,421,100089,"Equal Growth Rates"
45,15,"petite","second-15min",87,4603,11495,992870,4690,1004365,3,420,413,99756,423,100169,"Equal Growth Rates"
42,1,"petite","second-15min",3872,2276,518914,493264,6148,1012178,322,227,46786,53268,549,100054,"Equal Growth Rates"
42,2,"petite","second-15min",3518,2452,482611,541716,5970,1024327,275,251,40971,59200,526,100171,"Equal Growth Rates"
42,3,"petite","second-15min",3118,2668,425522,573014,5786,998536,271,276,40330,60413,547,100743,"Equal Growth Rates"
42,4,"petite","second-15min",3054,2729,414573,591603,5783,1006176,209,290,28932,71537,499,100469,"Equal Growth Rates"
42,5,"petite","second-15min",2230,3228,301933,703051,5458,1004984,183,311,27669,72502,494,100171,"Equal Growth Rates"
42,6,"petite","second-15min",2084,3301,283893,711832,5385,995725,168,337,23333,76714,505,100047,"Equal Growth Rates"
42,7,"petite","second-15min",1824,3572,247881,772699,5396,1020580,139,343,20849,79201,482,100050,"Equal Growth Rates"
42,8,"petite","second-15min",1645,3665,222445,797111,5310,1019556,108,347,14956,85184,455,100140,"Equal Growth Rates"
42,9,"petite","second-15min",1188,3942,163714,852523,5130,1016237,85,380,13372,86777,465,100149,"Equal Growth Rates"
42,10,"petite","second-15min",1049,4005,142772,877008,5054,1019780,77,377,11673,88534,454,100207,"Equal Growth Rates"
42,11,"petite","second-15min",900,4121,122682,880553,5021,1003235,61,382,8771,91229,443,100000,"Equal Growth Rates"
42,12,"petite","second-15min",740,4193,99429,904542,4933,1003971,43,401,5985,94085,444,100070,"Equal Growth Rates"
42,13,"petite","second-15min",470,4366,62957,940752,4836,1003709,35,414,5518,94689,449,100207,"Equal Growth Rates"
42,14,"petite","second-15min",431,4406,59379,956913,4837,1016292,36,418,5052,95086,454,100138,"Equal Growth Rates"
42,15,"petite","second-15min",411,4389,55856,953110,4800,1008966,31,417,3601,96445,448,100046,"Equal Growth Rates"
42,16,"petite","second-15min",266,4479,36532,978017,4745,1014549,20,417,3038,97179,437,100217,"Equal Growth Rates"
42,17,"petite","second-15min",211,4545,27451,988117,4756,1015568,9,424,1305,98841,433,100146,"Equal Growth Rates"
42,18,"petite","second-15min",109,4582,14562,1004598,4691,1019160,4,423,491,99674,427,100165,"Equal Growth Rates"
42,19,"petite","second-15min",35,4626,4193,1007989,4661,1012182,3,424,389,99815,427,100204,"Equal Growth Rates"
42,20,"petite","second-15min",35,4620,4127,1010743,4655,1014870,3,427,275,100123,430,100398,"Equal Growth Rates"
27,1,"petite","second-15min",3859,2266,517529,499605,6125,1017134,305,249,41833,58214,554,100047,"Equal Growth Rates"
27,2,"petite","second-15min",3168,2658,425214,579016,5826,1004230,252,276,36895,63351,528,100246,"Equal Growth Rates"
27,3,"petite","second-15min",2775,2899,372783,632531,5674,1005314,197,293,28254,71792,490,100046,"Equal Growth Rates"
27,4,"petite","second-15min",2217,3321,303604,717665,5538,1021269,167,338,24076,76197,505,100273,"Equal Growth Rates"
