"sim_number","number_divisions","minutes","experiment","experiment_name"
1,9,88.6595,"slow_first_div","Slow First Division"
1,1,126.4109,"slow_first_div","Slow First Division"
1,2,90.4817,"slow_first_div","Slow First Division"
1,1,124.2999,"slow_first_div","Slow First Division"
1,4,90.9105,"slow_first_div","Slow First Division"
1,1,104.1675,"slow_first_div","Slow First Division"
1,3,82.0283,"slow_first_div","Slow First Division"
1,1,120.935,"slow_first_div","Slow First Division"
1,3,84.9236,"slow_first_div","Slow First Division"
1,1,120.1188,"slow_first_div","Slow First Division"
1,4,87.9196,"slow_first_div","Slow First Division"
1,1,128.9176,"slow_first_div","Slow First Division"
1,4,82.3738,"slow_first_div","Slow First Division"
1,1,117.9276,"slow_first_div","Slow First Division"
1,2,93.1708,"slow_first_div","Slow First Division"
1,1,104.4488,"slow_first_div","Slow First Division"
1,5,80.7037,"slow_first_div","Slow First Division"
1,1,111.3759,"slow_first_div","Slow First Division"
1,3,92.583,"slow_first_div","Slow First Division"
1,1,112.7223,"slow_first_div","Slow First Division"
1,3,81.8649,"slow_first_div","Slow First Division"
1,1,112.2413,"slow_first_div","Slow First Division"
1,4,94.8591,"slow_first_div","Slow First Division"
1,1,123.4187,"slow_first_div","Slow First Division"
1,3,106.6958,"slow_first_div","Slow First Division"
1,1,112.6017,"slow_first_div","Slow First Division"
1,2,94.0549,"slow_first_div","Slow First Division"
1,1,122.3651,"slow_first_div","Slow First Division"
1,3,81.7674,"slow_first_div","Slow First Division"
1,1,127.9907,"slow_first_div","Slow First Division"
1,3,94.5655,"slow_first_div","Slow First Division"
1,1,129.4752,"slow_first_div","Slow First Division"
1,3,97.483,"slow_first_div","Slow First Division"
1,1,99.9219,"slow_first_div","Slow First Division"
1,4,87.6426,"slow_first_div","Slow First Division"
1,1,111.491,"slow_first_div","Slow First Division"
1,2,84.3364,"slow_first_div","Slow First Division"
1,1,125.541,"slow_first_div","Slow First Division"
1,2,108.7415,"slow_first_div","Slow First Division"
1,1,122.3457,"slow_first_div","Slow First Division"
1,2,87.7483,"slow_first_div","Slow First Division"
1,1,134.9908,"slow_first_div","Slow First Division"
1,3,102.973,"slow_first_div","Slow First Division"
1,1,112.9271,"slow_first_div","Slow First Division"
1,2,96.3365,"slow_first_div","Slow First Division"
1,1,128.1593,"slow_first_div","Slow First Division"
1,2,91.4172,"slow_first_div","Slow First Division"
1,1,124.7075,"slow_first_div","Slow First Division"
1,2,90.4359,"slow_first_div","Slow First Division"
1,1,122.6356,"slow_first_div","Slow First Division"
1,2,95.2179,"slow_first_div","Slow First Division"
1,1,134.9696,"slow_first_div","Slow First Division"
1,5,88.0816,"slow_first_div","Slow First Division"
1,1,105.9825,"slow_first_div","Slow First Division"
1,2,106.6338,"slow_first_div","Slow First Division"
1,1,110.1425,"slow_first_div","Slow First Division"
1,2,82.3457,"slow_first_div","Slow First Division"
1,1,125.7822,"slow_first_div","Slow First Division"
1,4,83.017,"slow_first_div","Slow First Division"
1,1,137.3046,"slow_first_div","Slow First Division"
1,3,94.4894,"slow_first_div","Slow First Division"
1,1,103.8254,"slow_first_div","Slow First Division"
1,3,76.3302,"slow_first_div","Slow First Division"
1,1,104.5797,"slow_first_div","Slow First Division"
1,5,85.3677,"slow_first_div","Slow First Division"
1,1,128.2575,"slow_first_div","Slow First Division"
1,3,95.8111,"slow_first_div","Slow First Division"
1,1,130.2792,"slow_first_div","Slow First Division"
1,2,88.5429,"slow_first_div","Slow First Division"
1,1,120.0573,"slow_first_div","Slow First Division"
1,2,92.9926,"slow_first_div","Slow First Division"
1,1,110.9567,"slow_first_div","Slow First Division"
1,3,97.3241,"slow_first_div","Slow First Division"
1,1,109.4609,"slow_first_div","Slow First Division"
1,4,86.4048,"slow_first_div","Slow First Division"
1,1,123.9323,"slow_first_div","Slow First Division"
1,2,90.8659,"slow_first_div","Slow First Division"
1,1,141.4635,"slow_first_div","Slow First Division"
1,2,96.1204,"slow_first_div","Slow First Division"
1,1,123.2748,"slow_first_div","Slow First Division"
1,2,76.0235,"slow_first_div","Slow First Division"
1,1,115.6124,"slow_first_div","Slow First Division"
1,2,101.7649,"slow_first_div","Slow First Division"
1,1,125.0472,"slow_first_div","Slow First Division"
1,2,92.6085,"slow_first_div","Slow First Division"
1,1,144.6432,"slow_first_div","Slow First Division"
1,5,86.1486,"slow_first_div","Slow First Division"
1,1,113.9496,"slow_first_div","Slow First Division"
1,2,77.7746,"slow_first_div","Slow First Division"
1,1,101.1033,"slow_first_div","Slow First Division"
1,2,95.9418,"slow_first_div","Slow First Division"
1,1,130.0819,"slow_first_div","Slow First Division"
1,7,85.6614,"slow_first_div","Slow First Division"
1,1,112.4573,"slow_first_div","Slow First Division"
1,2,93.5106,"slow_first_div","Slow First Division"
1,1,111.1757,"slow_first_div","Slow First Division"
1,3,84.4089,"slow_first_div","Slow First Division"
1,1,123.7804,"slow_first_div","Slow First Division"
1,3,89.8378,"slow_first_div","Slow First Division"
1,1,103.7894,"slow_first_div","Slow First Division"
1,6,95.4945,"slow_first_div","Slow First Division"
1,1,131.8906,"slow_first_div","Slow First Division"
1,7,101.4165,"slow_first_div","Slow First Division"
1,1,117.5287,"slow_first_div","Slow First Division"
1,2,100.8948,"slow_first_div","Slow First Division"
1,1,133.6054,"slow_first_div","Slow First Division"
1,8,95.4916,"slow_first_div","Slow First Division"
1,1,116.4874,"slow_first_div","Slow First Division"
1,2,90.189,"slow_first_div","Slow First Division"
1,1,119.7807,"slow_first_div","Slow First Division"
1,4,80.0594,"slow_first_div","Slow First Division"
1,1,140.5588,"slow_first_div","Slow First Division"
1,6,97.3798,"slow_first_div","Slow First Division"
1,1,122.959,"slow_first_div","Slow First Division"
1,2,77.7841,"slow_first_div","Slow First Division"
1,1,118.1755,"slow_first_div","Slow First Division"
1,5,92.1424,"slow_first_div","Slow First Division"
1,1,111.0587,"slow_first_div","Slow First Division"
1,2,92.2402,"slow_first_div","Slow First Division"
1,1,120.7269,"slow_first_div","Slow First Division"
1,10,86.0962,"slow_first_div","Slow First Division"
1,1,125.2392,"slow_first_div","Slow First Division"
1,2,95.0375,"slow_first_div","Slow First Division"
1,1,128.7748,"slow_first_div","Slow First Division"
1,3,107.0642,"slow_first_div","Slow First Division"
1,1,115.8136,"slow_first_div","Slow First Division"
1,4,73.8298,"slow_first_div","Slow First Division"
1,1,136.244,"slow_first_div","Slow First Division"
1,4,96.2103,"slow_first_div","Slow First Division"
1,1,115.0788,"slow_first_div","Slow First Division"
1,5,87.4626,"slow_first_div","Slow First Division"
1,1,142.1638,"slow_first_div","Slow First Division"
1,5,101.5963,"slow_first_div","Slow First Division"
1,1,138.5861,"slow_first_div","Slow First Division"
1,2,100.2168,"slow_first_div","Slow First Division"
1,1,114.8945,"slow_first_div","Slow First Division"
1,4,97.0773,"slow_first_div","Slow First Division"
1,1,116.2476,"slow_first_div","Slow First Division"
1,5,82.7183,"slow_first_div","Slow First Division"
1,1,116.7515,"slow_first_div","Slow First Division"
1,2,81.7993,"slow_first_div","Slow First Division"
1,1,106.7476,"slow_first_div","Slow First Division"
1,3,95.7283,"slow_first_div","Slow First Division"
1,1,121.1769,"slow_first_div","Slow First Division"
1,2,84.6483,"slow_first_div","Slow First Division"
1,1,121.4622,"slow_first_div","Slow First Division"
1,2,91.6325,"slow_first_div","Slow First Division"
1,1,123.424,"slow_first_div","Slow First Division"
1,2,93.7617,"slow_first_div","Slow First Division"
1,1,126.0549,"slow_first_div","Slow First Division"
1,2,90.2842,"slow_first_div","Slow First Division"
1,1,112.6941,"slow_first_div","Slow First Division"
1,3,88.6557,"slow_first_div","Slow First Division"
1,1,108.6318,"slow_first_div","Slow First Division"
1,2,89.5362,"slow_first_div","Slow First Division"
1,1,104.4739,"slow_first_div","Slow First Division"
1,4,94.8887,"slow_first_div","Slow First Division"
1,1,123.4066,"slow_first_div","Slow First Division"
1,2,82.1517,"slow_first_div","Slow First Division"
1,1,112.4872,"slow_first_div","Slow First Division"
1,2,85.5679,"slow_first_div","Slow First Division"
1,1,126.3395,"slow_first_div","Slow First Division"
1,2,86.4567,"slow_first_div","Slow First Division"
1,1,109.7903,"slow_first_div","Slow First Division"
1,2,109.2417,"slow_first_div","Slow First Division"
1,1,121.7627,"slow_first_div","Slow First Division"
1,2,88.4909,"slow_first_div","Slow First Division"
1,1,127.074,"slow_first_div","Slow First Division"
1,4,109.1173,"slow_first_div","Slow First Division"
1,1,133.647,"slow_first_div","Slow First Division"
1,2,83.2193,"slow_first_div","Slow First Division"
1,1,117.2193,"slow_first_div","Slow First Division"
1,2,83.0481,"slow_first_div","Slow First Division"
1,1,130.2473,"slow_first_div","Slow First Division"
1,3,96.8539,"slow_first_div","Slow First Division"
1,1,100.0204,"slow_first_div","Slow First Division"
1,3,95.3688,"slow_first_div","Slow First Division"
1,1,110.0198,"slow_first_div","Slow First Division"
1,3,93.4911,"slow_first_div","Slow First Division"
1,1,121.9634,"slow_first_div","Slow First Division"
1,3,95.8585,"slow_first_div","Slow First Division"
1,1,120.2374,"slow_first_div","Slow First Division"
1,2,87.6474,"slow_first_div","Slow First Division"
1,1,108.8079,"slow_first_div","Slow First Division"
1,2,86.4022,"slow_first_div","Slow First Division"
1,1,110.9833,"slow_first_div","Slow First Division"
1,4,88.4087,"slow_first_div","Slow First Division"
1,1,138.5836,"slow_first_div","Slow First Division"
1,6,93.6215,"slow_first_div","Slow First Division"
1,1,120.3358,"slow_first_div","Slow First Division"
1,3,81.3626,"slow_first_div","Slow First Division"
1,1,127.9573,"slow_first_div","Slow First Division"
1,3,91.0629,"slow_first_div","Slow First Division"
1,1,116.8898,"slow_first_div","Slow First Division"
1,4,91.6926,"slow_first_div","Slow First Division"
1,1,115.9732,"slow_first_div","Slow First Division"
1,2,82.8931,"slow_first_div","Slow First Division"
1,1,137.7732,"slow_first_div","Slow First Division"
1,4,86.446,"slow_first_div","Slow First Division"
1,1,114.533,"slow_first_div","Slow First Division"
1,2,90.6978,"slow_first_div","Slow First Division"
1,1,118.1146,"slow_first_div","Slow First Division"
1,2,97.8719,"slow_first_div","Slow First Division"
1,1,112.6677,"slow_first_div","Slow First Division"
1,3,84.2393,"slow_first_div","Slow First Division"
1,1,112.9801,"slow_first_div","Slow First Division"
1,2,93.4425,"slow_first_div","Slow First Division"
1,1,118.704,"slow_first_div","Slow First Division"
1,2,86.8806,"slow_first_div","Slow First Division"
1,1,137.3275,"slow_first_div","Slow First Division"
1,4,94.1945,"slow_first_div","Slow First Division"
1,1,114.628,"slow_first_div","Slow First Division"
1,3,88.3394,"slow_first_div","Slow First Division"
1,1,117.4863,"slow_first_div","Slow First Division"
1,2,89.386,"slow_first_div","Slow First Division"
1,1,124.9425,"slow_first_div","Slow First Division"
1,2,84.4826,"slow_first_div","Slow First Division"
1,1,118.517,"slow_first_div","Slow First Division"
1,2,89.3055,"slow_first_div","Slow First Division"
1,1,122.5564,"slow_first_div","Slow First Division"
1,4,93.9039,"slow_first_div","Slow First Division"
1,1,109.881,"slow_first_div","Slow First Division"
1,2,85.6765,"slow_first_div","Slow First Division"
1,1,118.6049,"slow_first_div","Slow First Division"
1,3,82.5092,"slow_first_div","Slow First Division"
1,1,120.9507,"slow_first_div","Slow First Division"
1,3,88.6415,"slow_first_div","Slow First Division"
1,1,96.7622,"slow_first_div","Slow First Division"
1,5,93.8569,"slow_first_div","Slow First Division"
1,1,120.2109,"slow_first_div","Slow First Division"
1,5,94.7902,"slow_first_div","Slow First Division"
1,1,120.6661,"slow_first_div","Slow First Division"
1,3,94.5166,"slow_first_div","Slow First Division"
1,1,132.3725,"slow_first_div","Slow First Division"
1,3,95.5361,"slow_first_div","Slow First Division"
1,1,113.7749,"slow_first_div","Slow First Division"
1,7,89.9381,"slow_first_div","Slow First Division"
1,1,118.0627,"slow_first_div","Slow First Division"
1,2,89.3103,"slow_first_div","Slow First Division"
1,1,117.6583,"slow_first_div","Slow First Division"
1,2,89.3787,"slow_first_div","Slow First Division"
1,1,116.8385,"slow_first_div","Slow First Division"
1,2,86.2386,"slow_first_div","Slow First Division"
1,1,113.4129,"slow_first_div","Slow First Division"
1,11,101.1566,"slow_first_div","Slow First Division"
1,1,118.5831,"slow_first_div","Slow First Division"
1,8,85.6835,"slow_first_div","Slow First Division"
1,1,138.7169,"slow_first_div","Slow First Division"
1,6,74.2881,"slow_first_div","Slow First Division"
1,1,134.3153,"slow_first_div","Slow First Division"
1,2,93.5131,"slow_first_div","Slow First Division"
1,1,100.3622,"slow_first_div","Slow First Division"
1,2,91.7756,"slow_first_div","Slow First Division"
1,1,120.1123,"slow_first_div","Slow First Division"
1,3,87.0244,"slow_first_div","Slow First Division"
1,1,119.2285,"slow_first_div","Slow First Division"
1,7,84.5682,"slow_first_div","Slow First Division"
1,1,131.3273,"slow_first_div","Slow First Division"
1,2,86.8553,"slow_first_div","Slow First Division"
1,1,121.2193,"slow_first_div","Slow First Division"
1,3,74.7965,"slow_first_div","Slow First Division"
1,1,120.9362,"slow_first_div","Slow First Division"
1,2,85.6026,"slow_first_div","Slow First Division"
1,1,134.5269,"slow_first_div","Slow First Division"
1,3,95.3504,"slow_first_div","Slow First Division"
1,1,116.7405,"slow_first_div","Slow First Division"
1,2,100.2398,"slow_first_div","Slow First Division"
1,1,132.6994,"slow_first_div","Slow First Division"
1,6,87.7238,"slow_first_div","Slow First Division"
1,1,101.4401,"slow_first_div","Slow First Division"
1,2,94.0379,"slow_first_div","Slow First Division"
1,1,119.9061,"slow_first_div","Slow First Division"
1,3,81.8008,"slow_first_div","Slow First Division"
1,1,116.8074,"slow_first_div","Slow First Division"
1,3,92.5853,"slow_first_div","Slow First Division"
1,1,122.3765,"slow_first_div","Slow First Division"
1,3,87.4518,"slow_first_div","Slow First Division"
1,1,127.192,"slow_first_div","Slow First Division"
1,3,83.3347,"slow_first_div","Slow First Division"
1,1,116.6642,"slow_first_div","Slow First Division"
1,2,90.6636,"slow_first_div","Slow First Division"
1,1,110.1242,"slow_first_div","Slow First Division"
1,2,92.2671,"slow_first_div","Slow First Division"
1,1,111.1759,"slow_first_div","Slow First Division"
1,2,90.4637,"slow_first_div","Slow First Division"
1,1,100.3232,"slow_first_div","Slow First Division"
1,3,85.6395,"slow_first_div","Slow First Division"
1,1,134.0272,"slow_first_div","Slow First Division"
1,2,84.4264,"slow_first_div","Slow First Division"
1,1,116.6466,"slow_first_div","Slow First Division"
1,4,95.8197,"slow_first_div","Slow First Division"
1,1,114.105,"slow_first_div","Slow First Division"
1,2,106.6258,"slow_first_div","Slow First Division"
1,1,135.3252,"slow_first_div","Slow First Division"
1,2,92.0137,"slow_first_div","Slow First Division"
1,1,118.139,"slow_first_div","Slow First Division"
1,2,85.8621,"slow_first_div","Slow First Division"
1,1,123.2164,"slow_first_div","Slow First Division"
1,4,91.2061,"slow_first_div","Slow First Division"
1,1,110.7628,"slow_first_div","Slow First Division"
1,2,84.8055,"slow_first_div","Slow First Division"
1,1,119.1871,"slow_first_div","Slow First Division"
1,2,103.7369,"slow_first_div","Slow First Division"
1,1,116.3828,"slow_first_div","Slow First Division"
1,5,89.7117,"slow_first_div","Slow First Division"
1,1,112.9944,"slow_first_div","Slow First Division"
1,4,92.2452,"slow_first_div","Slow First Division"
1,1,107.636,"slow_first_div","Slow First Division"
1,2,89.8761,"slow_first_div","Slow First Division"
1,1,110.6676,"slow_first_div","Slow First Division"
1,5,94.2723,"slow_first_div","Slow First Division"
1,1,135.2523,"slow_first_div","Slow First Division"
1,2,84.2195,"slow_first_div","Slow First Division"
1,1,120.5397,"slow_first_div","Slow First Division"
1,2,92.9277,"slow_first_div","Slow First Division"
1,1,146.6697,"slow_first_div","Slow First Division"
1,3,87.3777,"slow_first_div","Slow First Division"
1,1,122.0651,"slow_first_div","Slow First Division"
