"sim_number","generation","diameter","experiment","experiment_name"
91,50,15,"synchronized_strain","Synchronous"
91,51,15,"synchronized_strain","Synchronous"
91,52,15,"synchronized_strain","Synchronous"
91,53,14,"synchronized_strain","Synchronous"
91,54,15,"synchronized_strain","Synchronous"
91,55,15,"synchronized_strain","Synchronous"
91,56,15,"synchronized_strain","Synchronous"
91,57,15,"synchronized_strain","Synchronous"
91,58,15,"synchronized_strain","Synchronous"
91,59,15,"synchronized_strain","Synchronous"
91,60,15,"synchronized_strain","Synchronous"
91,61,14,"synchronized_strain","Synchronous"
91,62,13,"synchronized_strain","Synchronous"
91,63,15,"synchronized_strain","Synchronous"
91,64,15,"synchronized_strain","Synchronous"
91,65,15,"synchronized_strain","Synchronous"
91,66,15,"synchronized_strain","Synchronous"
91,67,15,"synchronized_strain","Synchronous"
91,68,15,"synchronized_strain","Synchronous"
91,69,15,"synchronized_strain","Synchronous"
91,70,15,"synchronized_strain","Synchronous"
91,71,15,"synchronized_strain","Synchronous"
91,72,15,"synchronized_strain","Synchronous"
91,73,15,"synchronized_strain","Synchronous"
91,74,15,"synchronized_strain","Synchronous"
91,75,15,"synchronized_strain","Synchronous"
91,76,15,"synchronized_strain","Synchronous"
91,77,14,"synchronized_strain","Synchronous"
91,78,15,"synchronized_strain","Synchronous"
91,79,14,"synchronized_strain","Synchronous"
91,80,15,"synchronized_strain","Synchronous"
91,81,15,"synchronized_strain","Synchronous"
91,82,15,"synchronized_strain","Synchronous"
91,83,14,"synchronized_strain","Synchronous"
91,84,15,"synchronized_strain","Synchronous"
91,85,15,"synchronized_strain","Synchronous"
91,86,14,"synchronized_strain","Synchronous"
91,87,15,"synchronized_strain","Synchronous"
91,88,14,"synchronized_strain","Synchronous"
91,89,15,"synchronized_strain","Synchronous"
91,90,14,"synchronized_strain","Synchronous"
91,91,14,"synchronized_strain","Synchronous"
91,92,14,"synchronized_strain","Synchronous"
91,93,15,"synchronized_strain","Synchronous"
91,94,14,"synchronized_strain","Synchronous"
91,95,14,"synchronized_strain","Synchronous"
91,96,15,"synchronized_strain","Synchronous"
91,97,15,"synchronized_strain","Synchronous"
91,98,15,"synchronized_strain","Synchronous"
91,99,15,"synchronized_strain","Synchronous"
91,100,13,"synchronized_strain","Synchronous"
91,101,13,"synchronized_strain","Synchronous"
92,0,14,"synchronized_strain","Synchronous"
92,1,14,"synchronized_strain","Synchronous"
92,2,15,"synchronized_strain","Synchronous"
92,3,15,"synchronized_strain","Synchronous"
92,4,15,"synchronized_strain","Synchronous"
92,5,13,"synchronized_strain","Synchronous"
92,6,14,"synchronized_strain","Synchronous"
92,7,15,"synchronized_strain","Synchronous"
92,8,15,"synchronized_strain","Synchronous"
92,9,15,"synchronized_strain","Synchronous"
92,10,15,"synchronized_strain","Synchronous"
92,11,15,"synchronized_strain","Synchronous"
92,12,14,"synchronized_strain","Synchronous"
92,13,15,"synchronized_strain","Synchronous"
92,14,13,"synchronized_strain","Synchronous"
92,15,14,"synchronized_strain","Synchronous"
92,16,14,"synchronized_strain","Synchronous"
92,17,14,"synchronized_strain","Synchronous"
92,18,14,"synchronized_strain","Synchronous"
92,19,14,"synchronized_strain","Synchronous"
92,20,14,"synchronized_strain","Synchronous"
92,21,14,"synchronized_strain","Synchronous"
92,22,15,"synchronized_strain","Synchronous"
92,23,15,"synchronized_strain","Synchronous"
92,24,14,"synchronized_strain","Synchronous"
92,25,15,"synchronized_strain","Synchronous"
92,26,15,"synchronized_strain","Synchronous"
92,27,15,"synchronized_strain","Synchronous"
92,28,14,"synchronized_strain","Synchronous"
92,29,15,"synchronized_strain","Synchronous"
92,30,14,"synchronized_strain","Synchronous"
92,31,15,"synchronized_strain","Synchronous"
92,32,15,"synchronized_strain","Synchronous"
92,33,15,"synchronized_strain","Synchronous"
92,34,15,"synchronized_strain","Synchronous"
92,35,15,"synchronized_strain","Synchronous"
92,36,15,"synchronized_strain","Synchronous"
92,37,15,"synchronized_strain","Synchronous"
92,38,15,"synchronized_strain","Synchronous"
92,39,14,"synchronized_strain","Synchronous"
92,40,13,"synchronized_strain","Synchronous"
92,41,15,"synchronized_strain","Synchronous"
92,42,15,"synchronized_strain","Synchronous"
92,43,15,"synchronized_strain","Synchronous"
92,44,15,"synchronized_strain","Synchronous"
92,45,14,"synchronized_strain","Synchronous"
92,46,15,"synchronized_strain","Synchronous"
92,47,15,"synchronized_strain","Synchronous"
92,48,14,"synchronized_strain","Synchronous"
92,49,14,"synchronized_strain","Synchronous"
92,50,14,"synchronized_strain","Synchronous"
92,51,13,"synchronized_strain","Synchronous"
92,52,15,"synchronized_strain","Synchronous"
92,53,15,"synchronized_strain","Synchronous"
92,54,14,"synchronized_strain","Synchronous"
92,55,15,"synchronized_strain","Synchronous"
92,56,15,"synchronized_strain","Synchronous"
92,57,15,"synchronized_strain","Synchronous"
92,58,14,"synchronized_strain","Synchronous"
92,59,14,"synchronized_strain","Synchronous"
92,60,13,"synchronized_strain","Synchronous"
92,61,14,"synchronized_strain","Synchronous"
92,62,13,"synchronized_strain","Synchronous"
92,63,14,"synchronized_strain","Synchronous"
92,64,15,"synchronized_strain","Synchronous"
92,65,15,"synchronized_strain","Synchronous"
92,66,15,"synchronized_strain","Synchronous"
92,67,15,"synchronized_strain","Synchronous"
92,68,15,"synchronized_strain","Synchronous"
92,69,15,"synchronized_strain","Synchronous"
92,70,15,"synchronized_strain","Synchronous"
92,71,15,"synchronized_strain","Synchronous"
92,72,14,"synchronized_strain","Synchronous"
92,73,13,"synchronized_strain","Synchronous"
92,74,14,"synchronized_strain","Synchronous"
92,75,14,"synchronized_strain","Synchronous"
92,76,13,"synchronized_strain","Synchronous"
92,77,14,"synchronized_strain","Synchronous"
92,78,14,"synchronized_strain","Synchronous"
92,79,15,"synchronized_strain","Synchronous"
92,80,15,"synchronized_strain","Synchronous"
92,81,15,"synchronized_strain","Synchronous"
92,82,13,"synchronized_strain","Synchronous"
92,83,14,"synchronized_strain","Synchronous"
92,84,15,"synchronized_strain","Synchronous"
92,85,14,"synchronized_strain","Synchronous"
92,86,14,"synchronized_strain","Synchronous"
92,87,15,"synchronized_strain","Synchronous"
92,88,15,"synchronized_strain","Synchronous"
92,89,14,"synchronized_strain","Synchronous"
92,90,14,"synchronized_strain","Synchronous"
92,91,14,"synchronized_strain","Synchronous"
92,92,14,"synchronized_strain","Synchronous"
92,93,14,"synchronized_strain","Synchronous"
92,94,14,"synchronized_strain","Synchronous"
92,95,15,"synchronized_strain","Synchronous"
92,96,13,"synchronized_strain","Synchronous"
92,97,15,"synchronized_strain","Synchronous"
92,98,15,"synchronized_strain","Synchronous"
92,99,15,"synchronized_strain","Synchronous"
92,100,15,"synchronized_strain","Synchronous"
92,101,15,"synchronized_strain","Synchronous"
93,0,13,"synchronized_strain","Synchronous"
93,1,13,"synchronized_strain","Synchronous"
93,2,14,"synchronized_strain","Synchronous"
93,3,14,"synchronized_strain","Synchronous"
93,4,15,"synchronized_strain","Synchronous"
93,5,15,"synchronized_strain","Synchronous"
93,6,14,"synchronized_strain","Synchronous"
93,7,15,"synchronized_strain","Synchronous"
93,8,15,"synchronized_strain","Synchronous"
93,9,13,"synchronized_strain","Synchronous"
93,10,13,"synchronized_strain","Synchronous"
93,11,14,"synchronized_strain","Synchronous"
93,12,13,"synchronized_strain","Synchronous"
93,13,13,"synchronized_strain","Synchronous"
93,14,15,"synchronized_strain","Synchronous"
93,15,15,"synchronized_strain","Synchronous"
93,16,14,"synchronized_strain","Synchronous"
93,17,15,"synchronized_strain","Synchronous"
93,18,15,"synchronized_strain","Synchronous"
93,19,13,"synchronized_strain","Synchronous"
93,20,14,"synchronized_strain","Synchronous"
93,21,13,"synchronized_strain","Synchronous"
93,22,14,"synchronized_strain","Synchronous"
93,23,13,"synchronized_strain","Synchronous"
93,24,14,"synchronized_strain","Synchronous"
93,25,14,"synchronized_strain","Synchronous"
93,26,15,"synchronized_strain","Synchronous"
93,27,14,"synchronized_strain","Synchronous"
93,28,14,"synchronized_strain","Synchronous"
93,29,14,"synchronized_strain","Synchronous"
93,30,15,"synchronized_strain","Synchronous"
93,31,15,"synchronized_strain","Synchronous"
93,32,14,"synchronized_strain","Synchronous"
93,33,14,"synchronized_strain","Synchronous"
93,34,15,"synchronized_strain","Synchronous"
93,35,14,"synchronized_strain","Synchronous"
93,36,14,"synchronized_strain","Synchronous"
93,37,14,"synchronized_strain","Synchronous"
93,38,15,"synchronized_strain","Synchronous"
93,39,15,"synchronized_strain","Synchronous"
93,40,14,"synchronized_strain","Synchronous"
93,41,15,"synchronized_strain","Synchronous"
93,42,13,"synchronized_strain","Synchronous"
93,43,14,"synchronized_strain","Synchronous"
93,44,14,"synchronized_strain","Synchronous"
93,45,14,"synchronized_strain","Synchronous"
93,46,13,"synchronized_strain","Synchronous"
93,47,15,"synchronized_strain","Synchronous"
93,48,15,"synchronized_strain","Synchronous"
93,49,14,"synchronized_strain","Synchronous"
93,50,14,"synchronized_strain","Synchronous"
93,51,15,"synchronized_strain","Synchronous"
93,52,14,"synchronized_strain","Synchronous"
93,53,15,"synchronized_strain","Synchronous"
93,54,15,"synchronized_strain","Synchronous"
93,55,14,"synchronized_strain","Synchronous"
93,56,14,"synchronized_strain","Synchronous"
93,57,14,"synchronized_strain","Synchronous"
93,58,15,"synchronized_strain","Synchronous"
93,59,15,"synchronized_strain","Synchronous"
93,60,15,"synchronized_strain","Synchronous"
93,61,13,"synchronized_strain","Synchronous"
93,62,15,"synchronized_strain","Synchronous"
93,63,13,"synchronized_strain","Synchronous"
93,64,14,"synchronized_strain","Synchronous"
93,65,13,"synchronized_strain","Synchronous"
93,66,13,"synchronized_strain","Synchronous"
93,67,14,"synchronized_strain","Synchronous"
93,68,14,"synchronized_strain","Synchronous"
93,69,14,"synchronized_strain","Synchronous"
93,70,15,"synchronized_strain","Synchronous"
93,71,15,"synchronized_strain","Synchronous"
93,72,14,"synchronized_strain","Synchronous"
93,73,14,"synchronized_strain","Synchronous"
93,74,14,"synchronized_strain","Synchronous"
93,75,15,"synchronized_strain","Synchronous"
93,76,15,"synchronized_strain","Synchronous"
93,77,14,"synchronized_strain","Synchronous"
93,78,15,"synchronized_strain","Synchronous"
93,79,14,"synchronized_strain","Synchronous"
93,80,15,"synchronized_strain","Synchronous"
93,81,14,"synchronized_strain","Synchronous"
93,82,14,"synchronized_strain","Synchronous"
93,83,14,"synchronized_strain","Synchronous"
93,84,14,"synchronized_strain","Synchronous"
93,85,14,"synchronized_strain","Synchronous"
93,86,15,"synchronized_strain","Synchronous"
93,87,14,"synchronized_strain","Synchronous"
93,88,13,"synchronized_strain","Synchronous"
93,89,13,"synchronized_strain","Synchronous"
93,90,13,"synchronized_strain","Synchronous"
93,91,14,"synchronized_strain","Synchronous"
93,92,15,"synchronized_strain","Synchronous"
93,93,14,"synchronized_strain","Synchronous"
93,94,15,"synchronized_strain","Synchronous"
93,95,15,"synchronized_strain","Synchronous"
93,96,15,"synchronized_strain","Synchronous"
93,97,15,"synchronized_strain","Synchronous"
93,98,13,"synchronized_strain","Synchronous"
93,99,15,"synchronized_strain","Synchronous"
93,100,15,"synchronized_strain","Synchronous"
93,101,15,"synchronized_strain","Synchronous"
94,0,14,"synchronized_strain","Synchronous"
94,1,15,"synchronized_strain","Synchronous"
94,2,15,"synchronized_strain","Synchronous"
94,3,15,"synchronized_strain","Synchronous"
94,4,14,"synchronized_strain","Synchronous"
94,5,14,"synchronized_strain","Synchronous"
94,6,14,"synchronized_strain","Synchronous"
94,7,15,"synchronized_strain","Synchronous"
94,8,15,"synchronized_strain","Synchronous"
94,9,15,"synchronized_strain","Synchronous"
94,10,15,"synchronized_strain","Synchronous"
94,11,15,"synchronized_strain","Synchronous"
94,12,15,"synchronized_strain","Synchronous"
94,13,14,"synchronized_strain","Synchronous"
94,14,15,"synchronized_strain","Synchronous"
94,15,13,"synchronized_strain","Synchronous"
94,16,13,"synchronized_strain","Synchronous"
94,17,15,"synchronized_strain","Synchronous"
94,18,14,"synchronized_strain","Synchronous"
94,19,14,"synchronized_strain","Synchronous"
94,20,15,"synchronized_strain","Synchronous"
94,21,15,"synchronized_strain","Synchronous"
94,22,15,"synchronized_strain","Synchronous"
94,23,13,"synchronized_strain","Synchronous"
94,24,13,"synchronized_strain","Synchronous"
94,25,14,"synchronized_strain","Synchronous"
94,26,14,"synchronized_strain","Synchronous"
94,27,15,"synchronized_strain","Synchronous"
94,28,13,"synchronized_strain","Synchronous"
94,29,14,"synchronized_strain","Synchronous"
94,30,14,"synchronized_strain","Synchronous"
94,31,14,"synchronized_strain","Synchronous"
94,32,14,"synchronized_strain","Synchronous"
94,33,14,"synchronized_strain","Synchronous"
94,34,13,"synchronized_strain","Synchronous"
94,35,15,"synchronized_strain","Synchronous"
94,36,15,"synchronized_strain","Synchronous"
94,37,15,"synchronized_strain","Synchronous"
94,38,15,"synchronized_strain","Synchronous"
94,39,15,"synchronized_strain","Synchronous"
94,40,15,"synchronized_strain","Synchronous"
94,41,15,"synchronized_strain","Synchronous"
94,42,14,"synchronized_strain","Synchronous"
94,43,14,"synchronized_strain","Synchronous"
94,44,15,"synchronized_strain","Synchronous"
94,45,15,"synchronized_strain","Synchronous"
94,46,15,"synchronized_strain","Synchronous"
94,47,15,"synchronized_strain","Synchronous"
94,48,15,"synchronized_strain","Synchronous"
94,49,15,"synchronized_strain","Synchronous"
94,50,14,"synchronized_strain","Synchronous"
94,51,15,"synchronized_strain","Synchronous"
94,52,14,"synchronized_strain","Synchronous"
94,53,15,"synchronized_strain","Synchronous"
94,54,15,"synchronized_strain","Synchronous"
94,55,14,"synchronized_strain","Synchronous"
94,56,15,"synchronized_strain","Synchronous"
94,57,14,"synchronized_strain","Synchronous"
94,58,15,"synchronized_strain","Synchronous"
94,59,15,"synchronized_strain","Synchronous"
94,60,14,"synchronized_strain","Synchronous"
94,61,15,"synchronized_strain","Synchronous"
94,62,14,"synchronized_strain","Synchronous"
94,63,15,"synchronized_strain","Synchronous"
94,64,14,"synchronized_strain","Synchronous"
94,65,13,"synchronized_strain","Synchronous"
94,66,14,"synchronized_strain","Synchronous"
94,67,14,"synchronized_strain","Synchronous"
94,68,14,"synchronized_strain","Synchronous"
94,69,13,"synchronized_strain","Synchronous"
94,70,14,"synchronized_strain","Synchronous"
94,71,15,"synchronized_strain","Synchronous"
94,72,15,"synchronized_strain","Synchronous"
94,73,15,"synchronized_strain","Synchronous"
94,74,16,"synchronized_strain","Synchronous"
94,75,17,"synchronized_strain","Synchronous"
94,76,15,"synchronized_strain","Synchronous"
94,77,15,"synchronized_strain","Synchronous"
94,78,15,"synchronized_strain","Synchronous"
94,79,15,"synchronized_strain","Synchronous"
94,80,13,"synchronized_strain","Synchronous"
94,81,14,"synchronized_strain","Synchronous"
94,82,15,"synchronized_strain","Synchronous"
94,83,14,"synchronized_strain","Synchronous"
94,84,13,"synchronized_strain","Synchronous"
94,85,13,"synchronized_strain","Synchronous"
94,86,13,"synchronized_strain","Synchronous"
94,87,14,"synchronized_strain","Synchronous"
94,88,15,"synchronized_strain","Synchronous"
94,89,14,"synchronized_strain","Synchronous"
94,90,13,"synchronized_strain","Synchronous"
94,91,13,"synchronized_strain","Synchronous"
94,92,14,"synchronized_strain","Synchronous"
94,93,15,"synchronized_strain","Synchronous"
94,94,15,"synchronized_strain","Synchronous"
94,95,14,"synchronized_strain","Synchronous"
94,96,15,"synchronized_strain","Synchronous"
94,97,15,"synchronized_strain","Synchronous"
94,98,14,"synchronized_strain","Synchronous"
94,99,13,"synchronized_strain","Synchronous"
94,100,14,"synchronized_strain","Synchronous"
94,101,15,"synchronized_strain","Synchronous"
95,0,14,"synchronized_strain","Synchronous"
95,1,14,"synchronized_strain","Synchronous"
95,2,13,"synchronized_strain","Synchronous"
95,3,14,"synchronized_strain","Synchronous"
95,4,15,"synchronized_strain","Synchronous"
95,5,14,"synchronized_strain","Synchronous"
95,6,14,"synchronized_strain","Synchronous"
95,7,14,"synchronized_strain","Synchronous"
95,8,15,"synchronized_strain","Synchronous"
