"sim_number","generation","diameter","variation","diff_mean"
6,20,14,15,0
6,21,14,15,0
6,22,14,15,0
6,23,13,15,0
6,24,14,15,0
6,25,14,15,0
6,26,13,15,0
6,27,15,15,0
6,28,15,15,0
6,29,16,15,0
6,30,14,15,0
6,31,13,15,0
6,32,13,15,0
6,33,13,15,0
6,34,14,15,0
6,35,15,15,0
6,36,15,15,0
6,37,13,15,0
6,38,15,15,0
6,39,14,15,0
6,40,13,15,0
6,41,15,15,0
6,42,15,15,0
6,43,14,15,0
6,44,14,15,0
6,45,12,15,0
6,46,14,15,0
6,47,14,15,0
6,48,15,15,0
6,49,15,15,0
6,50,14,15,0
6,51,14,15,0
7,0,14,15,0
7,1,13,15,0
7,2,15,15,0
7,3,15,15,0
7,4,14,15,0
7,5,16,15,0
7,6,16,15,0
7,7,15,15,0
7,8,16,15,0
7,9,13,15,0
7,10,13,15,0
7,11,14,15,0
7,12,13,15,0
7,13,14,15,0
7,14,14,15,0
7,15,14,15,0
7,16,15,15,0
7,17,15,15,0
7,18,13,15,0
7,19,15,15,0
7,20,17,15,0
7,21,17,15,0
7,22,16,15,0
7,23,13,15,0
7,24,14,15,0
7,25,15,15,0
7,26,14,15,0
7,27,15,15,0
7,28,15,15,0
7,29,16,15,0
7,30,18,15,0
7,31,16,15,0
7,32,16,15,0
7,33,15,15,0
7,34,16,15,0
7,35,17,15,0
7,36,15,15,0
7,37,15,15,0
7,38,14,15,0
7,39,14,15,0
7,40,11,15,0
7,41,13,15,0
7,42,13,15,0
7,43,14,15,0
7,44,14,15,0
7,45,13,15,0
7,46,15,15,0
7,47,15,15,0
7,48,15,15,0
7,49,15,15,0
7,50,15,15,0
7,51,16,15,0
8,0,16,15,0
8,1,15,15,0
8,2,13,15,0
8,3,13,15,0
8,4,15,15,0
8,5,15,15,0
8,6,13,15,0
8,7,14,15,0
8,8,15,15,0
8,9,15,15,0
8,10,17,15,0
8,11,16,15,0
8,12,14,15,0
8,13,14,15,0
8,14,14,15,0
8,15,13,15,0
8,16,13,15,0
8,17,15,15,0
8,18,14,15,0
8,19,16,15,0
8,20,17,15,0
8,21,13,15,0
8,22,14,15,0
8,23,14,15,0
8,24,14,15,0
8,25,15,15,0
8,26,14,15,0
8,27,14,15,0
8,28,14,15,0
8,29,15,15,0
8,30,15,15,0
8,31,15,15,0
8,32,16,15,0
8,33,14,15,0
8,34,15,15,0
8,35,15,15,0
8,36,15,15,0
8,37,15,15,0
8,38,14,15,0
8,39,15,15,0
8,40,14,15,0
8,41,15,15,0
8,42,15,15,0
8,43,16,15,0
8,44,15,15,0
8,45,15,15,0
8,46,15,15,0
8,47,16,15,0
8,48,16,15,0
8,49,15,15,0
8,50,15,15,0
8,51,15,15,0
9,0,12,15,0
9,1,15,15,0
9,2,17,15,0
9,3,17,15,0
9,4,16,15,0
9,5,15,15,0
9,6,14,15,0
9,7,13,15,0
9,8,15,15,0
9,9,14,15,0
9,10,13,15,0
9,11,13,15,0
9,12,12,15,0
9,13,12,15,0
9,14,12,15,0
9,15,14,15,0
9,16,14,15,0
9,17,14,15,0
9,18,15,15,0
9,19,14,15,0
9,20,17,15,0
9,21,15,15,0
9,22,15,15,0
9,23,13,15,0
9,24,13,15,0
9,25,13,15,0
9,26,14,15,0
9,27,14,15,0
9,28,16,15,0
9,29,15,15,0
9,30,15,15,0
9,31,12,15,0
9,32,11,15,0
9,33,14,15,0
9,34,13,15,0
9,35,13,15,0
9,36,14,15,0
9,37,15,15,0
9,38,15,15,0
9,39,14,15,0
9,40,12,15,0
9,41,13,15,0
9,42,13,15,0
9,43,13,15,0
9,44,13,15,0
9,45,14,15,0
9,46,14,15,0
9,47,13,15,0
9,48,13,15,0
9,49,16,15,0
9,50,16,15,0
9,51,15,15,0
10,0,15,15,0
10,1,13,15,0
10,2,16,15,0
10,3,15,15,0
10,4,12,15,0
10,5,14,15,0
10,6,14,15,0
10,7,14,15,0
10,8,14,15,0
10,9,14,15,0
10,10,13,15,0
10,11,15,15,0
10,12,17,15,0
10,13,15,15,0
10,14,15,15,0
10,15,15,15,0
10,16,14,15,0
10,17,17,15,0
10,18,18,15,0
10,19,14,15,0
10,20,13,15,0
10,21,15,15,0
10,22,14,15,0
10,23,14,15,0
10,24,15,15,0
10,25,15,15,0
10,26,15,15,0
10,27,12,15,0
10,28,13,15,0
10,29,15,15,0
10,30,15,15,0
10,31,14,15,0
10,32,15,15,0
10,33,15,15,0
10,34,13,15,0
10,35,14,15,0
10,36,14,15,0
10,37,14,15,0
10,38,14,15,0
10,39,16,15,0
10,40,17,15,0
10,41,15,15,0
10,42,14,15,0
10,43,15,15,0
10,44,16,15,0
10,45,14,15,0
10,46,14,15,0
10,47,15,15,0
10,48,13,15,0
10,49,13,15,0
10,50,16,15,0
10,51,16,15,0
11,0,16,15,0
11,1,16,15,0
11,2,17,15,0
11,3,14,15,0
11,4,13,15,0
11,5,15,15,0
11,6,15,15,0
11,7,14,15,0
11,8,14,15,0
11,9,13,15,0
11,10,13,15,0
11,11,13,15,0
11,12,14,15,0
11,13,15,15,0
11,14,14,15,0
11,15,15,15,0
11,16,13,15,0
11,17,15,15,0
11,18,15,15,0
11,19,14,15,0
11,20,14,15,0
11,21,15,15,0
11,22,14,15,0
11,23,14,15,0
11,24,16,15,0
11,25,15,15,0
11,26,15,15,0
11,27,15,15,0
11,28,16,15,0
11,29,17,15,0
11,30,16,15,0
11,31,14,15,0
11,32,13,15,0
11,33,14,15,0
11,34,16,15,0
11,35,16,15,0
11,36,17,15,0
11,37,15,15,0
11,38,15,15,0
11,39,15,15,0
11,40,15,15,0
11,41,14,15,0
11,42,14,15,0
11,43,15,15,0
11,44,16,15,0
11,45,16,15,0
11,46,16,15,0
11,47,13,15,0
11,48,14,15,0
11,49,15,15,0
11,50,15,15,0
11,51,14,15,0
12,0,16,15,0
12,1,16,15,0
12,2,15,15,0
12,3,16,15,0
12,4,14,15,0
12,5,14,15,0
12,6,15,15,0
12,7,15,15,0
12,8,15,15,0
12,9,14,15,0
12,10,15,15,0
12,11,16,15,0
12,12,16,15,0
12,13,16,15,0
12,14,15,15,0
12,15,15,15,0
12,16,14,15,0
12,17,15,15,0
12,18,15,15,0
12,19,15,15,0
12,20,16,15,0
12,21,16,15,0
12,22,14,15,0
12,23,15,15,0
12,24,15,15,0
12,25,15,15,0
12,26,14,15,0
12,27,14,15,0
12,28,16,15,0
12,29,15,15,0
12,30,13,15,0
12,31,16,15,0
12,32,14,15,0
12,33,14,15,0
12,34,15,15,0
12,35,13,15,0
12,36,16,15,0
12,37,14,15,0
12,38,15,15,0
12,39,17,15,0
12,40,16,15,0
12,41,16,15,0
12,42,16,15,0
12,43,16,15,0
12,44,16,15,0
12,45,15,15,0
12,46,14,15,0
12,47,15,15,0
12,48,14,15,0
12,49,17,15,0
12,50,16,15,0
12,51,16,15,0
13,0,15,15,0
13,1,15,15,0
13,2,13,15,0
13,3,14,15,0
13,4,13,15,0
13,5,13,15,0
13,6,14,15,0
13,7,15,15,0
13,8,16,15,0
13,9,15,15,0
13,10,16,15,0
13,11,14,15,0
13,12,15,15,0
13,13,15,15,0
13,14,16,15,0
13,15,13,15,0
13,16,15,15,0
13,17,14,15,0
13,18,13,15,0
13,19,15,15,0
13,20,14,15,0
13,21,13,15,0
13,22,16,15,0
13,23,17,15,0
13,24,18,15,0
13,25,18,15,0
13,26,17,15,0
13,27,13,15,0
13,28,15,15,0
13,29,14,15,0
13,30,13,15,0
13,31,13,15,0
13,32,15,15,0
13,33,15,15,0
13,34,14,15,0
13,35,13,15,0
13,36,12,15,0
13,37,13,15,0
13,38,14,15,0
13,39,13,15,0
13,40,14,15,0
13,41,13,15,0
13,42,13,15,0
13,43,13,15,0
13,44,14,15,0
13,45,15,15,0
13,46,15,15,0
13,47,14,15,0
13,48,13,15,0
13,49,15,15,0
13,50,15,15,0
13,51,16,15,0
14,0,15,15,0
14,1,17,15,0
14,2,14,15,0
14,3,13,15,0
14,4,15,15,0
14,5,14,15,0
14,6,15,15,0
14,7,15,15,0
14,8,15,15,0
14,9,15,15,0
14,10,15,15,0
14,11,15,15,0
14,12,15,15,0
14,13,15,15,0
14,14,13,15,0
14,15,15,15,0
14,16,16,15,0
14,17,15,15,0
14,18,14,15,0
14,19,13,15,0
14,20,12,15,0
14,21,15,15,0
14,22,16,15,0
14,23,16,15,0
14,24,13,15,0
14,25,13,15,0
14,26,14,15,0
14,27,13,15,0
14,28,13,15,0
14,29,15,15,0
14,30,16,15,0
14,31,15,15,0
14,32,13,15,0
14,33,15,15,0
14,34,16,15,0
14,35,15,15,0
14,36,16,15,0
14,37,15,15,0
14,38,16,15,0
14,39,14,15,0
14,40,15,15,0
14,41,15,15,0
14,42,16,15,0
14,43,14,15,0
14,44,14,15,0
14,45,15,15,0
14,46,13,15,0
14,47,14,15,0
14,48,14,15,0
14,49,13,15,0
14,50,15,15,0
14,51,18,15,0
15,0,13,15,0
15,1,13,15,0
15,2,14,15,0
15,3,14,15,0
15,4,15,15,0
15,5,15,15,0
15,6,14,15,0
15,7,13,15,0
15,8,13,15,0
15,9,14,15,0
15,10,15,15,0
15,11,14,15,0
15,12,16,15,0
15,13,15,15,0
15,14,15,15,0
15,15,15,15,0
15,16,15,15,0
15,17,16,15,0
15,18,16,15,0
15,19,15,15,0
15,20,14,15,0
15,21,16,15,0
15,22,14,15,0
15,23,15,15,0
15,24,15,15,0
15,25,14,15,0
15,26,13,15,0
15,27,14,15,0
15,28,12,15,0
15,29,14,15,0
15,30,15,15,0
15,31,13,15,0
15,32,15,15,0
15,33,13,15,0
15,34,15,15,0
15,35,14,15,0
15,36,15,15,0
15,37,14,15,0
15,38,13,15,0
15,39,14,15,0
15,40,15,15,0
15,41,16,15,0
15,42,15,15,0
15,43,14,15,0
15,44,16,15,0
15,45,15,15,0
15,46,16,15,0
15,47,15,15,0
15,48,15,15,0
15,49,16,15,0
15,50,14,15,0
15,51,16,15,0
16,0,13,15,0
16,1,14,15,0
16,2,13,15,0
16,3,12,15,0
16,4,13,15,0
16,5,12,15,0
16,6,15,15,0
16,7,15,15,0
16,8,13,15,0
16,9,15,15,0
16,10,15,15,0
16,11,14,15,0
16,12,15,15,0
16,13,16,15,0
16,14,15,15,0
16,15,17,15,0
16,16,17,15,0
16,17,16,15,0
16,18,16,15,0
16,19,17,15,0
16,20,15,15,0
16,21,16,15,0
16,22,14,15,0
16,23,16,15,0
16,24,15,15,0
16,25,14,15,0
16,26,13,15,0
16,27,16,15,0
16,28,15,15,0
16,29,16,15,0
16,30,16,15,0
16,31,17,15,0
16,32,14,15,0
16,33,14,15,0
16,34,15,15,0
16,35,15,15,0
16,36,16,15,0
16,37,15,15,0
16,38,13,15,0
16,39,15,15,0
16,40,14,15,0
16,41,15,15,0
16,42,13,15,0
16,43,15,15,0
16,44,13,15,0
16,45,16,15,0
16,46,16,15,0
16,47,15,15,0
16,48,14,15,0
16,49,17,15,0
16,50,15,15,0
16,51,15,15,0
17,0,15,15,0
17,1,15,15,0
17,2,16,15,0
17,3,17,15,0
17,4,15,15,0
17,5,15,15,0
17,6,15,15,0
17,7,15,15,0
17,8,16,15,0
17,9,16,15,0
17,10,15,15,0
17,11,15,15,0
17,12,17,15,0
17,13,15,15,0
17,14,15,15,0
17,15,14,15,0
17,16,15,15,0
17,17,15,15,0
17,18,17,15,0
17,19,17,15,0
17,20,16,15,0
17,21,16,15,0
17,22,16,15,0
17,23,16,15,0
17,24,16,15,0
17,25,13,15,0
17,26,15,15,0
17,27,14,15,0
17,28,13,15,0
17,29,14,15,0
17,30,16,15,0
17,31,15,15,0
17,32,17,15,0
17,33,16,15,0
17,34,14,15,0
17,35,13,15,0
17,36,14,15,0
17,37,14,15,0
17,38,12,15,0
17,39,14,15,0
17,40,15,15,0
17,41,15,15,0
17,42,15,15,0
17,43,16,15,0
17,44,14,15,0
17,45,18,15,0
17,46,16,15,0
17,47,15,15,0
17,48,15,15,0
17,49,15,15,0
17,50,17,15,0
17,51,14,15,0
18,0,14,15,0
18,1,14,15,0
18,2,14,15,0
18,3,14,15,0
18,4,14,15,0
18,5,16,15,0
18,6,14,15,0
18,7,14,15,0
18,8,13,15,0
18,9,14,15,0
18,10,14,15,0
18,11,16,15,0
18,12,15,15,0
18,13,15,15,0
18,14,17,15,0
18,15,14,15,0
18,16,15,15,0
18,17,14,15,0
18,18,15,15,0
18,19,15,15,0
18,20,15,15,0
18,21,14,15,0
18,22,14,15,0
18,23,15,15,0
18,24,15,15,0
18,25,16,15,0
18,26,16,15,0
18,27,17,15,0
18,28,14,15,0
18,29,14,15,0
18,30,13,15,0
18,31,15,15,0
18,32,13,15,0
18,33,14,15,0
18,34,15,15,0
18,35,16,15,0
18,36,15,15,0
18,37,14,15,0
18,38,13,15,0
18,39,15,15,0
18,40,14,15,0
18,41,15,15,0
18,42,15,15,0
18,43,14,15,0
18,44,14,15,0
18,45,13,15,0
18,46,13,15,0
18,47,13,15,0
18,48,16,15,0
18,49,14,15,0
18,50,13,15,0
18,51,15,15,0
19,0,14,15,0
19,1,16,15,0
19,2,14,15,0
19,3,15,15,0
19,4,16,15,0
19,5,15,15,0
19,6,16,15,0
19,7,16,15,0
19,8,16,15,0
19,9,14,15,0
19,10,15,15,0
19,11,15,15,0
19,12,14,15,0
19,13,14,15,0
19,14,15,15,0
19,15,15,15,0
19,16,13,15,0
19,17,15,15,0
19,18,15,15,0
19,19,14,15,0
19,20,14,15,0
19,21,14,15,0
19,22,13,15,0
19,23,14,15,0
19,24,14,15,0
19,25,14,15,0
19,26,13,15,0
19,27,13,15,0
19,28,13,15,0
19,29,16,15,0
19,30,15,15,0
19,31,16,15,0
19,32,14,15,0
19,33,14,15,0
19,34,15,15,0
19,35,16,15,0
19,36,14,15,0
19,37,15,15,0
19,38,15,15,0
19,39,14,15,0
19,40,14,15,0
19,41,15,15,0
19,42,15,15,0
19,43,16,15,0
19,44,15,15,0
19,45,14,15,0
19,46,14,15,0
19,47,14,15,0
19,48,13,15,0
19,49,14,15,0
19,50,15,15,0
19,51,13,15,0
20,0,15,15,0
20,1,15,15,0
20,2,15,15,0
20,3,14,15,0
20,4,15,15,0
20,5,16,15,0
20,6,16,15,0
20,7,15,15,0
20,8,17,15,0
20,9,13,15,0
20,10,15,15,0
20,11,16,15,0
20,12,16,15,0
20,13,16,15,0
20,14,15,15,0
20,15,14,15,0
20,16,14,15,0
20,17,15,15,0
20,18,15,15,0
20,19,14,15,0
20,20,13,15,0
20,21,15,15,0
20,22,15,15,0
20,23,14,15,0
20,24,16,15,0
20,25,14,15,0
20,26,15,15,0
20,27,17,15,0
20,28,18,15,0
20,29,16,15,0
20,30,15,15,0
20,31,14,15,0
20,32,14,15,0
20,33,14,15,0
20,34,13,15,0
20,35,14,15,0
20,36,16,15,0
20,37,15,15,0
20,38,14,15,0
20,39,13,15,0
20,40,11,15,0
20,41,13,15,0
20,42,12,15,0
20,43,14,15,0
20,44,13,15,0
20,45,14,15,0
20,46,14,15,0
20,47,14,15,0
20,48,15,15,0
20,49,16,15,0
20,50,18,15,0
20,51,18,15,0
21,0,14,15,0
21,1,15,15,0
21,2,14,15,0
21,3,16,15,0
21,4,15,15,0
21,5,13,15,0
21,6,13,15,0
21,7,14,15,0
21,8,13,15,0
21,9,14,15,0
21,10,15,15,0
21,11,14,15,0
21,12,15,15,0
21,13,15,15,0
21,14,13,15,0
21,15,14,15,0
21,16,15,15,0
21,17,15,15,0
21,18,15,15,0
21,19,15,15,0
21,20,15,15,0
21,21,15,15,0
21,22,15,15,0
21,23,15,15,0
21,24,16,15,0
21,25,14,15,0
21,26,13,15,0
21,27,13,15,0
21,28,14,15,0
21,29,15,15,0
21,30,15,15,0
21,31,16,15,0
21,32,15,15,0
21,33,14,15,0
21,34,15,15,0
21,35,13,15,0
21,36,13,15,0
21,37,15,15,0
21,38,15,15,0
21,39,15,15,0
21,40,16,15,0
21,41,18,15,0
21,42,16,15,0
21,43,14,15,0
21,44,14,15,0
21,45,13,15,0
21,46,14,15,0
21,47,16,15,0
21,48,15,15,0
21,49,15,15,0
21,50,15,15,0
21,51,14,15,0
22,0,15,15,0
22,1,14,15,0
22,2,13,15,0
22,3,15,15,0
22,4,13,15,0
22,5,13,15,0
22,6,14,15,0
22,7,13,15,0
22,8,14,15,0
22,9,12,15,0
22,10,13,15,0
22,11,15,15,0
22,12,16,15,0
22,13,17,15,0
22,14,17,15,0
22,15,17,15,0
22,16,17,15,0
22,17,17,15,0
22,18,15,15,0
22,19,15,15,0
22,20,15,15,0
22,21,14,15,0
22,22,13,15,0
22,23,14,15,0
22,24,14,15,0
22,25,14,15,0
22,26,13,15,0
22,27,14,15,0
22,28,15,15,0
22,29,16,15,0
22,30,15,15,0
22,31,15,15,0
22,32,14,15,0
22,33,16,15,0
22,34,16,15,0
22,35,15,15,0
22,36,15,15,0
22,37,15,15,0
22,38,15,15,0
22,39,16,15,0
22,40,15,15,0
22,41,14,15,0
22,42,16,15,0
22,43,15,15,0
22,44,15,15,0
22,45,14,15,0
22,46,15,15,0
22,47,15,15,0
22,48,15,15,0
22,49,16,15,0
22,50,18,15,0
22,51,16,15,0
23,0,13,15,0
23,1,16,15,0
23,2,14,15,0
23,3,13,15,0
23,4,13,15,0
23,5,13,15,0
23,6,13,15,0
23,7,14,15,0
23,8,13,15,0
23,9,15,15,0
23,10,15,15,0
23,11,15,15,0
23,12,14,15,0
23,13,14,15,0
23,14,15,15,0
23,15,15,15,0
23,16,13,15,0
23,17,13,15,0
23,18,14,15,0
23,19,15,15,0
23,20,12,15,0
23,21,13,15,0
23,22,13,15,0
23,23,16,15,0
23,24,16,15,0
23,25,14,15,0
23,26,15,15,0
23,27,13,15,0
23,28,13,15,0
23,29,13,15,0
23,30,14,15,0
23,31,16,15,0
23,32,17,15,0
23,33,15,15,0
23,34,15,15,0
23,35,15,15,0
23,36,14,15,0
23,37,14,15,0
23,38,14,15,0
23,39,15,15,0
23,40,13,15,0
23,41,15,15,0
23,42,15,15,0
23,43,16,15,0
23,44,16,15,0
23,45,15,15,0
23,46,14,15,0
23,47,16,15,0
23,48,14,15,0
23,49,12,15,0
23,50,15,15,0
23,51,16,15,0
24,0,15,15,0
24,1,14,15,0
24,2,14,15,0
24,3,15,15,0
24,4,15,15,0
24,5,16,15,0
24,6,17,15,0
24,7,14,15,0
24,8,15,15,0
24,9,13,15,0
24,10,15,15,0
24,11,15,15,0
24,12,15,15,0
24,13,15,15,0
24,14,16,15,0
24,15,16,15,0
24,16,14,15,0
24,17,15,15,0
24,18,14,15,0
24,19,16,15,0
24,20,15,15,0
24,21,15,15,0
24,22,15,15,0
24,23,16,15,0
24,24,13,15,0
24,25,15,15,0
24,26,15,15,0
24,27,14,15,0
24,28,14,15,0
24,29,16,15,0
24,30,16,15,0
24,31,13,15,0
24,32,14,15,0
24,33,13,15,0
24,34,18,15,0
24,35,16,15,0
24,36,15,15,0
24,37,15,15,0
24,38,15,15,0
24,39,13,15,0
24,40,15,15,0
24,41,14,15,0
24,42,13,15,0
24,43,15,15,0
24,44,15,15,0
24,45,14,15,0
24,46,14,15,0
24,47,16,15,0
24,48,17,15,0
24,49,15,15,0
24,50,15,15,0
24,51,15,15,0
25,0,14,15,0
25,1,12,15,0
25,2,14,15,0
25,3,13,15,0
25,4,14,15,0
25,5,13,15,0
25,6,15,15,0
25,7,16,15,0
25,8,14,15,0
25,9,15,15,0
25,10,16,15,0
25,11,14,15,0
25,12,14,15,0
25,13,14,15,0
25,14,16,15,0
25,15,17,15,0
25,16,15,15,0
25,17,12,15,0
25,18,16,15,0
25,19,16,15,0
25,20,15,15,0
25,21,15,15,0
25,22,17,15,0
25,23,16,15,0
25,24,15,15,0
25,25,15,15,0
25,26,16,15,0
25,27,15,15,0
25,28,15,15,0
25,29,14,15,0
25,30,17,15,0
25,31,16,15,0
25,32,14,15,0
25,33,14,15,0
25,34,13,15,0
25,35,14,15,0
25,36,16,15,0
25,37,15,15,0
25,38,15,15,0
25,39,14,15,0
25,40,14,15,0
25,41,14,15,0
25,42,15,15,0
25,43,15,15,0
25,44,14,15,0
25,45,13,15,0
25,46,16,15,0
25,47,17,15,0
25,48,16,15,0
25,49,14,15,0
25,50,14,15,0
25,51,15,15,0
26,0,15,15,0
26,1,13,15,0
26,2,14,15,0
26,3,15,15,0
26,4,16,15,0
26,5,15,15,0
26,6,15,15,0
26,7,15,15,0
26,8,15,15,0
26,9,14,15,0
26,10,15,15,0
26,11,15,15,0
26,12,15,15,0
26,13,14,15,0
26,14,15,15,0
26,15,15,15,0
26,16,15,15,0
26,17,15,15,0
26,18,15,15,0
26,19,16,15,0
26,20,17,15,0
26,21,14,15,0
26,22,15,15,0
26,23,17,15,0
26,24,17,15,0
26,25,16,15,0
26,26,15,15,0
26,27,14,15,0
26,28,15,15,0
26,29,15,15,0
26,30,13,15,0
26,31,13,15,0
26,32,15,15,0
26,33,15,15,0
26,34,16,15,0
26,35,17,15,0
26,36,17,15,0
26,37,14,15,0
26,38,14,15,0
26,39,16,15,0
26,40,14,15,0
26,41,14,15,0
26,42,13,15,0
26,43,15,15,0
26,44,15,15,0
26,45,16,15,0
26,46,16,15,0
26,47,15,15,0
26,48,16,15,0
26,49,17,15,0
26,50,17,15,0
26,51,16,15,0
27,0,15,15,0
27,1,15,15,0
27,2,15,15,0
27,3,13,15,0
27,4,14,15,0
27,5,13,15,0
27,6,15,15,0
27,7,15,15,0
27,8,15,15,0
27,9,15,15,0
27,10,17,15,0
27,11,14,15,0
27,12,16,15,0
27,13,15,15,0
27,14,15,15,0
27,15,16,15,0
27,16,16,15,0
27,17,15,15,0
27,18,16,15,0
27,19,13,15,0
27,20,13,15,0
27,21,15,15,0
27,22,13,15,0
27,23,14,15,0
27,24,15,15,0
27,25,13,15,0
27,26,13,15,0
27,27,14,15,0
27,28,13,15,0
27,29,12,15,0
27,30,17,15,0
27,31,15,15,0
27,32,15,15,0
27,33,16,15,0
27,34,16,15,0
27,35,16,15,0
27,36,16,15,0
27,37,14,15,0
27,38,16,15,0
27,39,16,15,0
27,40,16,15,0
27,41,14,15,0
27,42,13,15,0
27,43,13,15,0
27,44,14,15,0
27,45,14,15,0
27,46,15,15,0
27,47,15,15,0
27,48,15,15,0
27,49,15,15,0
27,50,15,15,0
27,51,16,15,0
28,0,14,15,0
28,1,15,15,0
28,2,14,15,0
28,3,14,15,0
28,4,14,15,0
28,5,14,15,0
28,6,15,15,0
28,7,14,15,0
28,8,15,15,0
28,9,16,15,0
28,10,16,15,0
28,11,15,15,0
28,12,13,15,0
28,13,13,15,0
28,14,14,15,0
28,15,15,15,0
28,16,14,15,0
28,17,15,15,0
28,18,16,15,0
28,19,16,15,0
28,20,15,15,0
28,21,14,15,0
28,22,15,15,0
28,23,15,15,0
28,24,15,15,0
28,25,14,15,0
28,26,14,15,0
28,27,14,15,0
28,28,15,15,0
28,29,16,15,0
28,30,15,15,0
28,31,16,15,0
28,32,14,15,0
28,33,14,15,0
28,34,14,15,0
28,35,14,15,0
28,36,14,15,0
28,37,13,15,0
28,38,15,15,0
28,39,15,15,0
28,40,14,15,0
28,41,14,15,0
28,42,14,15,0
28,43,16,15,0
28,44,15,15,0
28,45,15,15,0
28,46,15,15,0
28,47,16,15,0
28,48,15,15,0
28,49,16,15,0
28,50,15,15,0
28,51,14,15,0
29,0,15,15,0
29,1,15,15,0
29,2,15,15,0
29,3,15,15,0
29,4,15,15,0
29,5,15,15,0
29,6,14,15,0
29,7,15,15,0
29,8,17,15,0
29,9,14,15,0
29,10,16,15,0
29,11,16,15,0
29,12,13,15,0
29,13,14,15,0
29,14,16,15,0
29,15,13,15,0
29,16,15,15,0
29,17,16,15,0
29,18,13,15,0
29,19,15,15,0
29,20,14,15,0
29,21,16,15,0
29,22,14,15,0
29,23,14,15,0
29,24,14,15,0
29,25,15,15,0
29,26,15,15,0
29,27,14,15,0
29,28,13,15,0
29,29,14,15,0
29,30,15,15,0
29,31,15,15,0
29,32,15,15,0
29,33,13,15,0
29,34,15,15,0
29,35,14,15,0
29,36,14,15,0
29,37,15,15,0
29,38,15,15,0
29,39,16,15,0
29,40,15,15,0
29,41,15,15,0
29,42,15,15,0
29,43,15,15,0
29,44,15,15,0
29,45,14,15,0
29,46,14,15,0
29,47,16,15,0
29,48,13,15,0
29,49,13,15,0
29,50,14,15,0
29,51,16,15,0
30,0,14,15,0
30,1,14,15,0
30,2,13,15,0
30,3,14,15,0
30,4,13,15,0
30,5,14,15,0
30,6,13,15,0
30,7,12,15,0
30,8,14,15,0
30,9,15,15,0
30,10,14,15,0
30,11,14,15,0
30,12,14,15,0
30,13,14,15,0
30,14,14,15,0
30,15,14,15,0
30,16,15,15,0
30,17,16,15,0
30,18,16,15,0
30,19,14,15,0
30,20,16,15,0
30,21,14,15,0
30,22,13,15,0
30,23,13,15,0
30,24,15,15,0
30,25,16,15,0
30,26,15,15,0
30,27,14,15,0
30,28,14,15,0
30,29,17,15,0
30,30,17,15,0
30,31,15,15,0
30,32,14,15,0
30,33,13,15,0
30,34,13,15,0
30,35,15,15,0
30,36,14,15,0
30,37,14,15,0
30,38,13,15,0
30,39,15,15,0
30,40,15,15,0
30,41,16,15,0
30,42,13,15,0
30,43,14,15,0
30,44,15,15,0
30,45,17,15,0
30,46,15,15,0
30,47,17,15,0
30,48,16,15,0
30,49,16,15,0
30,50,14,15,0
30,51,13,15,0
1,0,11,15,20
1,1,12,15,20
1,2,12,15,20
1,3,11,15,20
1,4,11,15,20
1,5,13,15,20
1,6,11,15,20
1,7,11,15,20
1,8,11,15,20
1,9,11,15,20
1,10,12,15,20
1,11,12,15,20
1,12,11,15,20
1,13,13,15,20
1,14,13,15,20
1,15,11,15,20
1,16,12,15,20
1,17,10,15,20
1,18,11,15,20
1,19,11,15,20
1,20,10,15,20
1,21,11,15,20
1,22,10,15,20
1,23,11,15,20
1,24,11,15,20
1,25,12,15,20
1,26,12,15,20
1,27,11,15,20
1,28,11,15,20
1,29,12,15,20
1,30,11,15,20
1,31,10,15,20
1,32,11,15,20
1,33,11,15,20
1,34,11,15,20
1,35,11,15,20
1,36,12,15,20
1,37,11,15,20
1,38,12,15,20
1,39,12,15,20
1,40,11,15,20
1,41,11,15,20
1,42,12,15,20
1,43,12,15,20
1,44,12,15,20
1,45,10,15,20
1,46,11,15,20
1,47,12,15,20
1,48,11,15,20
1,49,12,15,20
1,50,11,15,20
1,51,12,15,20
2,0,13,15,20
2,1,13,15,20
2,2,12,15,20
2,3,12,15,20
2,4,13,15,20
2,5,12,15,20
2,6,13,15,20
2,7,12,15,20
2,8,12,15,20
2,9,11,15,20
2,10,11,15,20
2,11,11,15,20
2,12,12,15,20
2,13,11,15,20
2,14,11,15,20
2,15,12,15,20
2,16,10,15,20
2,17,11,15,20
2,18,11,15,20
2,19,11,15,20
2,20,12,15,20
2,21,11,15,20
2,22,10,15,20
2,23,12,15,20
2,24,12,15,20
2,25,13,15,20
2,26,11,15,20
2,27,11,15,20
2,28,10,15,20
2,29,11,15,20
2,30,12,15,20
2,31,12,15,20
2,32,14,15,20
2,33,11,15,20
2,34,12,15,20
2,35,11,15,20
2,36,12,15,20
2,37,10,15,20
2,38,12,15,20
2,39,12,15,20
2,40,11,15,20
2,41,11,15,20
2,42,11,15,20
2,43,13,15,20
2,44,12,15,20
2,45,11,15,20
2,46,11,15,20
2,47,11,15,20
2,48,11,15,20
2,49,11,15,20
2,50,11,15,20
2,51,12,15,20
3,0,10,15,20
3,1,12,15,20
3,2,11,15,20
3,3,12,15,20
3,4,12,15,20
3,5,12,15,20
3,6,10,15,20
3,7,11,15,20
3,8,11,15,20
3,9,10,15,20
3,10,13,15,20
3,11,12,15,20
3,12,12,15,20
