LABEL,TRACK_ID,N_PREDECESSORS,N_SUCCESSORS,DELTA_T,DISTANCE,MEAN_VELOCITY,FIRST,LAST,best_ellipse_angle,best_ellipse_id,ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX,date,strain,strain_date,complete_id,cell_death,timepoint,strain_timepoint,strain_timepoint_date,id_file,big_clust,cell_id,division_number,mother_cell_id,budd_angle,mother_delta_t,max_num_div,TOTAL_DISTANCE,MEAN_SUCCESSORS_DELAY,MEAN_PREDECESSORS_DELAY,minutes,hours,mother_delta_hours,transfer,unique_id_branch
Track_139: ID22220 → ID22654,139,1,2,6900,0.482046173,0.307993684,22220,22654,160.0312909,22654,22654,1651,128.8888856,130.314779,0,20400,68,3.330336735,1,NA,8031.408485,8313,3437,11019,13251824,1805.904065,-0.96254931,-228.6073573,0.022835736,-0.010668855,4.16178701,2.821773364,-0.348519597,1.474883512,34.84385265,22.77101154,0.844445033,0.978080569,3.857618174,2023jan26,PA4,PA4_2023jan26,PA4_t600_10_2023jan26,NA,t600,PA4_t600,PA4_t600_2023jan26,2023jan26_gob1413_10,FALSE,PA4_t600_10_2023jan26_0003,3,PA4_t600_10_2023jan26_0003_2,37.91386358,12900,4,NA,NA,NA,115,1.916666667,3.583333333,600,PA4_t600_10_2023jan26_139
Track_5: ID22263 → ID22854,5,1,2,6000,6.123337228,0.338447833,22263,22854,8.47321959,22854,22854,2666,170.8529029,123.2052317,0,21900,73,4.229608737,1,NA,7811.598949,7912,4880,10958,20802288,1288.313643,-0.964109774,-325.7606466,-0.012270878,-0.009344663,7.444335984,2.428279779,0.147885527,3.065682978,56.20180472,33.20566901,0.640524368,0.965379735,4.429320473,2023jan26,PA4,PA4_2023jan26,PA4_t600_10_2023jan26,NA,t600,PA4_t600,PA4_t600_2023jan26,2023jan26_gob1413_10,FALSE,PA4_t600_10_2023jan26_0017,1,PA4_t600_10_2023jan26_0012_1,NA,6900,2,NA,NA,NA,100,1.666666667,1.916666667,600,PA4_t600_10_2023jan26_5
Track_5: ID22261 → ID22775,5,1,2,6300,1.337814031,0.179220801,22261,22775,21.19454435,22775,22775,2430,159.6374524,120.1881341,0,22200,74,4.040754116,1,NA,7145.782268,6972,2897,12005,17328522,2078.3332,-0.967583171,-205.2496279,0.017224954,-0.028801196,5.422781064,3.039210457,0.36991445,1.784272968,51.29496297,28.4867619,0.794325333,0.967363184,3.977459125,2023jan26,PA4,PA4_2023jan26,PA4_t600_10_2023jan26,NA,t600,PA4_t600,PA4_t600_2023jan26,2023jan26_gob1413_10,FALSE,PA4_t600_10_2023jan26_0012,2,PA4_t600_10_2023jan26_0012_1,14.99550232,6900,2,NA,NA,NA,105,1.75,1.916666667,600,PA4_t600_10_2023jan26_5
Track_5: ID48430 → ID48476,5,1,2,7500,5.896471322,0.526070588,48430,48476,62.08916443,22600,48476,-1,145.5287834,114.2584359,0,22500,75,2.675607153,1,NA,6389.313141,5801,4202,11095,6855733,1685.146871,-0.088197503,-0.733503044,0,0,2.675607153,2.675607153,0,1,22.49026483,16.81133555,1,1,3.544907702,2023jan26,PA4,PA4_2023jan26,PA4_t600_10_2023jan26,NA,t600,PA4_t600,PA4_t600_2023jan26,2023jan26_gob1413_10,FALSE,PA4_t600_10_2023jan26_0016,1,PA4_t600_10_2023jan26_0001_3,NA,6000,1,NA,NA,NA,125,2.083333333,1.666666667,600,PA4_t600_10_2023jan26_5
Track_151: ID46735 → ID22776,151,1,2,6600,7.922332336,0.423851184,46735,22776,65.03624261,22608,22776,3503,134.4298082,86.37718784,0,22800,76,4.848267598,1,NA,6597.408117,6473,4489,9565,23084331,887.8141693,-0.97128135,-502.6460867,-0.005596911,-0.016160526,9.665169523,2.529817535,1.203381735,3.820500645,73.84533035,40.68535047,0.560604757,0.93706481,4.7345264,2023jan26,PA4,PA4_2023jan26,PA4_t600_10_2023jan26,NA,t600,PA4_t600,PA4_t600_2023jan26,2023jan26_gob1413_10,FALSE,PA4_t600_10_2023jan26_0019,1,PA4_t600_10_2023jan26_0010_1,NA,7500,2,NA,NA,NA,110,1.833333333,2.083333333,600,PA4_t600_10_2023jan26_151
Track_5: ID22285 → ID48523,5,1,2,7800,1.219880755,0.282597113,22285,48523,115.221499,22260,48523,-1,150.5770741,121.2679331,0,22800,76,2.385058047,1,NA,8863.27574,9137,3204,12635,7489468,1951.333129,0.007690213,0.069327284,0,0,2.385058047,2.385058047,0,1,17.87095575,14.98576168,1,1,3.544907702,2023jan26,PA4,PA4_2023jan26,PA4_t600_10_2023jan26,NA,t600,PA4_t600,PA4_t600_2023jan26,2023jan26_gob1413_10,FALSE,PA4_t600_10_2023jan26_0001,4,PA4_t600_10_2023jan26_0001_3,NA,6000,4,NA,NA,NA,130,2.166666667,1.666666667,600,PA4_t600_10_2023jan26_5
Track_151: ID22313 → ID22781,151,1,2,6600,1.344702152,0.729963728,22313,22781,70.05996654,22781,22781,2946,140.2175402,100.6546017,0,22800,76,4.444523462,1,NA,7364.941857,7202,4722,10051,21660294,1157.534491,-0.966674332,-369.1192599,-0.038612643,-0.187931204,7.844382787,2.618296091,1.222776653,2.995987664,62.05835779,34.40821078,0.658697421,0.958441982,4.367792021,2023jan26,PA4,PA4_2023jan26,PA4_t600_10_2023jan26,NA,t600,PA4_t600,PA4_t600_2023jan26,2023jan26_gob1413_10,FALSE,PA4_t600_10_2023jan26_0010,2,PA4_t600_10_2023jan26_0010_1,2.552988544,7500,3,NA,NA,NA,110,1.833333333,2.083333333,600,PA4_t600_10_2023jan26_151
Track_151: ID46706 → ID22778,151,1,2,6900,6.660519627,0.349320894,46706,22778,141.996313,22778,22778,1985,149.1611354,104.7950021,0,23100,77,3.650778171,1,NA,7937.395665,8112,3878,11897,15747793,1576.261587,-0.962446956,-258.1139011,0.042797926,-0.029218051,5.999699286,2.22380509,2.478302302,2.69794296,41.87171632,28.13107647,0.664902437,0.957067053,4.34736365,2023jan26,PA4,PA4_2023jan26,PA4_t600_10_2023jan26,NA,t600,PA4_t600,PA4_t600_2023jan26,2023jan26_gob1413_10,FALSE,PA4_t600_10_2023jan26_0020,1,PA4_t600_10_2023jan26_0006_2,54.97611511,7500,2,NA,NA,NA,115,1.916666667,2.083333333,600,PA4_t600_10_2023jan26_151
Track_139: ID43681 → ID22809,139,1,2,7200,7.329545524,0.370105704,43681,22809,175.1877739,22809,22809,3348,87.14361644,135.6230069,0,23100,77,4.741083231,1,NA,8793.735426,9109,4800,13468,29415045,1538.337465,-0.960498154,-277.9911121,0.125831059,-0.05478408,9.507041903,2.500168664,-0.083989159,3.802560219,70.6163119,39.41577214,0.571182402,0.957367668,4.69048253,2023jan26,PA4,PA4_2023jan26,PA4_t600_10_2023jan26,NA,t600,PA4_t600,PA4_t600_2023jan26,2023jan26_gob1413_10,FALSE,PA4_t600_10_2023jan26_0018,1,PA4_t600_10_2023jan26_0013_1,2.421252645,6900,5,NA,NA,NA,120,2,1.916666667,600,PA4_t600_10_2023jan26_139
Track_202: ID47831 → ID22823,202,1,2,6600,6.114722239,0.396669418,47831,22823,10.05548113,22823,22823,2411,135.8173418,144.5005968,0,23100,77,4.029516481,1,NA,8820.89404,8551,5322,14108,21311280,1608.118581,-0.9579517,-249.9307567,-0.081584019,-0.016537074,6.366379043,2.605136696,0.175501191,2.443779266,51.01004957,29.68308144,0.727524532,0.974400323,4.156053321,2023jan26,PA4,PA4_2023jan26,PA4_t600_10_2023jan26,NA,t600,PA4_t600,PA4_t600_2023jan26,2023jan26_gob1413_10,FALSE,PA4_t600_10_2023jan26_0023,1,PA4_t600_10_2023jan26_0007_3,NA,7800,1,NA,NA,NA,110,1.833333333,2.166666667,600,PA4_t600_10_2023jan26_202
Track_139: ID22433 → ID22868,139,1,2,6600,0.866192979,0.543685929,22433,22868,165.6767202,22868,22868,1426,117.7593877,134.0118317,0,23400,78,3.093469497,1,NA,8118.31882,8270,3535,11159,11560486,1582.695878,-0.961645078,-257.2126565,0.037088284,-0.002858637,4.131846321,2.408813108,2.891603227,1.715303818,30.06363906,21.2251184,0.838592878,0.977358491,3.871055047,2023jan26,PA4,PA4_2023jan26,PA4_t600_10_2023jan26,NA,t600,PA4_t600,PA4_t600_2023jan26,2023jan26_gob1413_10,FALSE,PA4_t600_10_2023jan26_0004,3,PA4_t600_10_2023jan26_0004_2,NA,7800,3,NA,NA,NA,110,1.833333333,2.166666667,600,PA4_t600_10_2023jan26_139
Track_139: ID22269 → ID22884,139,1,2,7500,0.92639335,0.229056188,22269,22884,0.781988864,22884,22884,2582,101.8551461,135.3250187,0,23400,78,4.164383106,1,NA,8134.965143,8023,5142,11128,21004480,1398.589374,-0.961227765,-288.40377,-0.148155756,-0.037940283,7.321995149,2.552971535,0.013648276,2.868028511,54.48177202,32.43885843,0.650623827,0.956819867,4.394808442,2023jan26,PA4,PA4_2023jan26,PA4_t600_10_2023jan26,NA,t600,PA4_t600,PA4_t600_2023jan26,2023jan26_gob1413_10,FALSE,PA4_t600_10_2023jan26_0013,2,PA4_t600_10_2023jan26_0013_1,NA,6900,4,NA,NA,NA,125,2.083333333,1.916666667,600,PA4_t600_10_2023jan26_139
Track_202: ID22681 → ID22921,202,1,2,7200,1.281452231,0.174772755,22681,22921,163.1885919,22921,22921,1855,138.2375369,149.5507667,0,23700,79,3.534850765,1,NA,7830.268568,8159,3556,10730,14548639,1431.337672,-0.96346477,-288.5283868,-0.020642945,-0.048692694,4.70388904,2.73573873,2.848177212,1.719421884,39.25473405,24.86127678,0.798095838,0.971786834,3.968052495,2023jan26,PA4,PA4_2023jan26,PA4_t600_10_2023jan26,NA,t600,PA4_t600,PA4_t600_2023jan26,2023jan26_gob1413_10,FALSE,PA4_t600_10_2023jan26_0008,3,PA4_t600_10_2023jan26_0008_2,4.364701476,7800,3,NA,NA,NA,120,2,2.166666667,600,PA4_t600_10_2023jan26_202
